elapsed_wall_ms,cpu_user_ms,cpu_sys_ms,cpu_total_ms,mode,source
483.469,912.909,309.595,1222.504,cold,zip
606.12,1138.32,282.561,1420.881,cold,zip
638.107,875.831,391.069,1266.9,cold,zip
485.71,1115.674,308.59,1424.264,cold,zip
633.705,857.351,408.262,1265.613,cold,zip
624.629,1028.557,375.075,1403.632,cold,zip
638.959,902.898,307.624,1210.522,cold,zip
600.09,967.711,384.655,1352.366,cold,zip
650.673,996.537,377.175,1373.712,cold,zip
734.521,933.755,396.745,1330.5,cold,zip
683.753,1113.585,330.098,1443.683,cold,zip
697.386,1219.108,325.9,1545.008,cold,zip
610.177,974.386,324.795,1299.181,cold,zip
629.339,1140.538,292.237,1432.775,cold,zip
556.812,1125.848,274.4,1400.248,cold,zip
686.733,978.453,400.463,1378.916,cold,zip
577.567,932.328,373.718,1306.046,cold,zip
626.283,1258.643,282.796,1541.439,cold,zip
639.813,1003.42,354.148,1357.568,cold,zip
500.66,1132.352,237.958,1370.31,cold,zip
430.905,1167.24,205.75,1372.99,cold,zip
629.664,1213.095,340.935,1554.03,cold,zip
733.165,1141.829,434.216,1576.045,cold,zip
694.626,959.876,374.391,1334.267,cold,zip
572.134,892.24,327.02,1219.26,cold,zip
640.61,1145.556,372.698,1518.254,cold,zip
539.32,797.287,222.593,1019.88,cold,zip
595.545,1075.116,277.976,1353.092,cold,zip
669.095,1260.976,340.698,1601.674,cold,zip
544.468,1080.006,328.001,1408.007,cold,zip
486.46,880.748,260.221,1140.969,cold,zip
551.143,1200.64,322.025,1522.665,cold,zip
423.096,841.369,213.25,1054.619,cold,zip
557.388,954.406,272.124,1226.53,cold,zip
613.882,1117.641,342.376,1460.017,cold,zip
630.631,1161.131,285.329,1446.46,cold,zip
511.809,901.907,358.498,1260.405,cold,zip
587.545,836.351,312.131,1148.482,cold,zip
592.28,1056.226,230.305,1286.531,cold,zip
573.416,1168.781,302.0,1470.781,cold,zip
544.2,1047.919,314.375,1362.294,cold,zip
668.177,1268.355,327.187,1595.542,cold,zip
610.636,1066.021,341.28,1407.301,cold,zip
544.641,848.946,298.924,1147.87,cold,zip
658.095,1068.257,326.185,1394.442,cold,zip
689.304,1191.783,362.208,1553.991,cold,zip
607.398,1097.804,308.017,1405.821,cold,zip
611.403,1188.524,276.121,1464.645,cold,zip
637.503,1189.026,339.721,1528.747,cold,zip
706.25,1270.099,327.509,1597.608,cold,zip
602.947,1144.888,373.76,1518.648,cold,zip
586.917,960.794,339.104,1299.898,cold,zip
610.791,1269.101,347.915,1617.016,cold,zip
657.229,1069.088,404.309,1473.397,cold,zip
476.822,1160.936,223.256,1384.192,cold,zip
688.785,1044.982,368.346,1413.328,cold,zip
634.075,1163.022,415.365,1578.387,cold,zip
701.363,1226.103,372.139,1598.242,cold,zip
680.216,1050.872,300.822,1351.694,cold,zip
551.823,950.879,290.764,1241.643,cold,zip
594.852,1210.812,354.481,1565.293,cold,zip
489.92,959.103,244.629,1203.732,cold,zip
477.216,1040.99,251.273,1292.263,cold,zip
660.955,985.312,378.966,1364.278,cold,zip
543.177,1016.299,288.084,1304.383,cold,zip
641.396,1203.117,321.625,1524.742,cold,zip
721.401,870.532,478.792,1349.324,cold,zip
509.877,824.701,343.951,1168.652,cold,zip
628.368,1332.475,356.126,1688.601,cold,zip
743.685,1007.705,381.217,1388.922,cold,zip
697.936,853.453,360.614,1214.067,cold,zip
511.772,958.584,247.634,1206.218,cold,zip
625.175,1076.552,299.042,1375.594,cold,zip
540.863,959.248,313.143,1272.391,cold,zip
648.022,1181.974,336.562,1518.536,cold,zip
559.106,1121.736,323.347,1445.083,cold,zip
609.603,1052.137,268.035,1320.172,cold,zip
514.759,1137.712,302.329,1440.041,cold,zip
521.758,863.616,298.34,1161.956,cold,zip
630.326,1054.018,281.335,1335.353,cold,zip
587.857,896.547,315.003,1211.55,cold,zip
608.16,1002.01,334.003,1336.013,cold,zip
727.06,1265.873,340.811,1606.684,cold,zip
678.91,1054.445,431.363,1485.808,cold,zip
438.075,1106.709,234.035,1340.744,cold,zip
671.389,936.257,302.906,1239.163,cold,zip
631.426,907.4,384.357,1291.757,cold,zip
650.205,1091.038,327.311,1418.349,cold,zip
640.599,991.422,293.011,1284.433,cold,zip
521.817,1207.525,287.131,1494.656,cold,zip
630.281,1032.149,317.275,1349.424,cold,zip
684.229,1001.913,352.673,1354.586,cold,zip
623.048,1075.132,364.846,1439.978,cold,zip
526.14,1045.458,232.777,1278.235,cold,zip
551.858,1066.512,405.198,1471.71,cold,zip
789.461,1439.681,395.13,1834.811,cold,zip
562.545,846.63,373.737,1220.367,cold,zip
538.444,864.213,274.796,1139.009,cold,zip
657.713,1198.449,354.087,1552.536,cold,zip
714.376,1296.914,382.372,1679.286,cold,zip
642.432,969.757,379.123,1348.88,cold,zip
496.011,1153.671,299.245,1452.916,cold,zip
599.214,1019.639,335.118,1354.757,cold,zip
595.545,1252.588,353.992,1606.58,cold,zip
490.008,1187.659,226.22,1413.879,cold,zip
632.315,1059.199,278.949,1338.148,cold,zip
630.129,832.302,377.953,1210.255,cold,zip
500.362,848.506,430.228,1278.734,cold,zip
673.295,1321.697,379.375,1701.072,cold,zip
628.911,1159.748,280.907,1440.655,cold,zip
551.06,847.153,340.408,1187.561,cold,zip
506.677,1016.316,216.324,1232.64,cold,zip
697.018,1211.133,324.049,1535.182,cold,zip
640.739,1135.686,399.666,1535.352,cold,zip
741.29,1363.806,446.626,1810.432,cold,zip
645.725,863.653,349.574,1213.227,cold,zip
659.695,1115.128,424.81,1539.938,cold,zip
699.768,1161.112,444.681,1605.793,cold,zip
430.376,1086.657,289.775,1376.432,cold,zip
549.767,1037.993,266.353,1304.346,cold,zip
560.383,843.353,342.23,1185.583,cold,zip
512.708,1123.459,332.29,1455.749,cold,zip
570.661,1000.313,277.638,1277.951,cold,zip
574.125,1051.054,250.819,1301.873,cold,zip
570.859,1021.464,346.986,1368.45,cold,zip
753.765,1018.804,452.349,1471.153,cold,zip
664.762,909.881,356.737,1266.618,cold,zip
590.506,1196.321,367.187,1563.508,cold,zip
695.707,862.6,369.686,1232.286,cold,zip
755.668,1330.826,385.343,1716.169,cold,zip
716.952,1157.125,478.667,1635.792,cold,zip
516.227,1008.864,279.564,1288.428,cold,zip
687.745,1058.662,415.321,1473.983,cold,zip
532.573,1047.843,326.443,1374.286,cold,zip
655.095,1238.042,334.715,1572.757,cold,zip
534.192,860.064,298.633,1158.697,cold,zip
620.231,1012.343,286.963,1299.306,cold,zip
798.287,1187.351,491.317,1678.668,cold,zip
692.453,1063.631,430.988,1494.619,cold,zip
633.751,1279.013,328.774,1607.787,cold,zip
607.294,938.447,369.811,1308.258,cold,zip
615.649,1111.848,398.215,1510.063,cold,zip
818.853,1217.111,412.247,1629.358,cold,zip
602.054,1063.422,262.912,1326.334,cold,zip
548.752,1111.458,289.605,1401.063,cold,zip
710.409,1092.967,408.361,1501.328,cold,zip
552.523,1056.966,284.259,1341.225,cold,zip
657.095,1352.515,337.101,1689.616,cold,zip
615.565,1285.692,404.305,1689.997,cold,zip
634.61,983.271,311.369,1294.64,cold,zip
580.617,940.069,405.756,1345.825,cold,zip
663.613,1206.751,394.124,1600.875,cold,zip
582.72,1090.553,382.091,1472.644,cold,zip
662.414,1222.23,449.876,1672.106,cold,zip
643.995,974.788,323.581,1298.369,cold,zip
511.64,1099.573,272.915,1372.488,cold,zip
687.477,1139.326,362.329,1501.655,cold,zip
527.603,878.443,325.349,1203.792,cold,zip
499.717,953.308,302.767,1256.075,cold,zip
561.515,918.905,328.459,1247.364,cold,zip
667.613,1094.348,391.409,1485.757,cold,zip
576.302,1220.649,322.283,1542.932,cold,zip
611.423,860.51,334.859,1195.369,cold,zip
467.075,996.822,201.737,1198.559,cold,zip
695.412,818.301,354.072,1172.373,cold,zip
654.142,1081.559,435.018,1516.577,cold,zip
627.211,1127.884,349.485,1477.369,cold,zip
520.975,1141.344,328.386,1469.73,cold,zip
530.826,1252.557,349.27,1601.827,cold,zip
514.482,1127.643,287.995,1415.638,cold,zip
502.056,1132.779,303.138,1435.917,cold,zip
695.194,1004.839,392.327,1397.166,cold,zip
558.983,1023.941,337.298,1361.239,cold,zip
600.929,1304.006,311.047,1615.053,cold,zip
533.52,839.364,261.569,1100.933,cold,zip
611.274,1169.04,294.248,1463.288,cold,zip
556.527,1137.028,256.231,1393.259,cold,zip
521.759,1131.568,353.113,1484.681,cold,zip
449.37,1096.451,241.383,1337.834,cold,zip
505.693,776.243,301.872,1078.115,cold,zip
616.024,1086.839,351.854,1438.693,cold,zip
554.676,1299.608,238.868,1538.476,cold,zip
656.769,1332.296,333.074,1665.37,cold,zip
705.366,1154.916,409.683,1564.599,cold,zip
527.162,1196.045,337.659,1533.704,cold,zip
579.653,1099.329,289.082,1388.411,cold,zip
516.234,935.188,291.221,1226.409,cold,zip
615.325,1387.796,283.142,1670.938,cold,zip
651.125,1242.413,275.218,1517.631,cold,zip
724.177,931.923,396.563,1328.486,cold,zip
657.677,1261.859,373.447,1635.306,cold,zip
684.471,1205.39,378.72,1584.11,cold,zip
646.134,1131.172,378.399,1509.571,cold,zip
552.13,1165.188,349.688,1514.876,cold,zip
579.71,1070.315,332.719,1403.034,cold,zip
698.776,1320.704,344.015,1664.719,cold,zip
600.634,1021.783,347.246,1369.029,cold,zip
825.416,1253.05,439.554,1692.604,cold,zip
611.698,985.399,323.081,1308.48,cold,zip
700.282,984.571,418.542,1403.113,cold,zip
455.479,1039.498,230.117,1269.615,cold,zip
577.537,973.513,350.78,1324.293,cold,zip
698.235,1054.233,398.899,1453.132,cold,zip
712.572,1062.665,434.726,1497.391,cold,zip
609.605,1152.851,338.626,1491.477,cold,zip
730.517,1239.992,444.602,1684.594,cold,zip
699.758,1089.729,465.277,1555.006,cold,zip
581.127,1081.299,339.152,1420.451,cold,zip
575.805,1148.655,239.303,1387.958,cold,zip
712.627,885.731,428.964,1314.695,cold,zip
552.653,1229.282,304.317,1533.599,cold,zip
538.318,1177.589,312.98,1490.569,cold,zip
554.238,1062.916,317.698,1380.614,cold,zip
622.852,915.369,301.054,1216.423,cold,zip
516.722,880.018,270.145,1150.163,cold,zip
630.3,1163.272,368.173,1531.445,cold,zip
568.155,1218.436,374.6,1593.036,cold,zip
733.924,1266.106,361.744,1627.85,cold,zip
564.416,782.135,236.27,1018.405,cold,zip
560.171,1142.95,353.77,1496.72,cold,zip
704.454,1197.151,372.358,1569.509,cold,zip
596.661,1048.318,294.335,1342.653,cold,zip
637.886,1216.15,290.127,1506.277,cold,zip
543.736,1211.703,300.919,1512.622,cold,zip
752.464,1259.675,412.326,1672.001,cold,zip
678.088,930.257,298.741,1228.998,cold,zip
553.346,1066.284,359.377,1425.661,cold,zip
578.648,928.031,345.135,1273.166,cold,zip
609.201,1158.894,344.108,1503.002,cold,zip
633.593,1101.365,369.892,1471.257,cold,zip
622.185,884.175,318.138,1202.313,cold,zip
590.235,1269.466,285.731,1555.197,cold,zip
553.251,1000.019,308.005,1308.024,cold,zip
542.43,976.137,360.661,1336.798,cold,zip
733.691,1373.234,423.125,1796.359,cold,zip
572.398,955.161,390.024,1345.185,cold,zip
603.336,1001.4,335.162,1336.562,cold,zip
464.183,1094.947,230.097,1325.044,cold,zip
454.932,787.715,231.219,1018.934,cold,zip
595.006,1178.838,195.145,1373.983,cold,zip
542.297,1002.163,253.511,1255.674,cold,zip
592.266,1018.48,273.741,1292.221,cold,zip
654.825,1085.107,368.231,1453.338,cold,zip
642.298,878.622,342.781,1221.403,cold,zip
590.357,1136.833,312.531,1449.364,cold,zip
608.168,1095.958,288.615,1384.573,cold,zip
709.129,1161.637,446.479,1608.116,cold,zip
562.746,1171.812,351.543,1523.355,cold,zip
558.037,1032.085,240.294,1272.379,cold,zip
658.875,1219.412,295.737,1515.149,cold,zip
668.831,1061.473,344.582,1406.055,cold,zip
660.199,1165.946,360.011,1525.957,cold,zip
616.244,1071.943,323.896,1395.839,cold,zip
652.14,1200.288,400.096,1600.384,cold,zip
511.133,1046.626,235.277,1281.903,cold,zip
609.286,967.034,346.222,1313.256,cold,zip
546.985,1045.773,273.509,1319.282,cold,zip
647.125,860.235,326.025,1186.26,cold,zip
836.744,1177.03,401.528,1578.558,cold,zip
531.88,1158.673,276.989,1435.662,cold,zip
577.327,1223.421,276.633,1500.054,cold,zip
641.687,1220.513,315.099,1535.612,cold,zip
607.241,1025.976,352.555,1378.531,cold,zip
451.175,1064.247,245.291,1309.538,cold,zip
683.127,1161.698,428.202,1589.9,cold,zip
526.83,1155.4,321.606,1477.006,cold,zip
523.977,1065.757,266.439,1332.196,cold,zip
604.397,1052.723,288.905,1341.628,cold,zip
767.481,1027.75,290.188,1317.938,cold,zip
542.318,905.209,347.569,1252.778,cold,zip
526.432,1158.392,258.317,1416.709,cold,zip
603.391,1134.863,336.405,1471.268,cold,zip
623.889,989.95,366.794,1356.744,cold,zip
632.053,1088.478,343.107,1431.585,cold,zip
506.561,1067.605,287.893,1355.498,cold,zip
569.058,1008.258,348.382,1356.64,cold,zip
479.917,1197.677,195.62,1393.297,cold,zip
652.138,1260.545,260.668,1521.213,cold,zip
574.698,1172.668,313.525,1486.193,cold,zip
689.025,978.737,453.561,1432.298,cold,zip
498.788,945.262,263.433,1208.695,cold,zip
664.625,851.62,456.666,1308.286,cold,zip
833.445,1249.652,445.459,1695.111,cold,zip
584.887,1252.312,372.419,1624.731,cold,zip
711.467,1072.248,420.097,1492.345,cold,zip
665.186,1289.148,298.115,1587.263,cold,zip
589.287,1086.108,355.453,1441.561,cold,zip
601.413,1256.633,330.478,1587.111,cold,zip
529.747,1126.924,355.87,1482.794,cold,zip
600.718,843.625,371.835,1215.46,cold,zip
569.404,1113.64,287.391,1401.031,cold,zip
613.58,1212.071,361.213,1573.284,cold,zip
516.27,1206.603,290.248,1496.851,cold,zip
591.664,1162.982,350.487,1513.469,cold,zip
517.393,1053.572,295.164,1348.736,cold,zip
749.774,1032.877,383.866,1416.743,cold,zip
739.656,1467.57,455.981,1923.551,cold,zip
592.202,1245.486,340.037,1585.523,cold,zip
542.497,866.194,364.924,1231.118,cold,zip
604.251,1123.067,350.203,1473.27,cold,zip
474.726,936.868,260.241,1197.109,cold,zip
537.829,958.693,301.077,1259.77,cold,zip
456.666,1134.306,229.318,1363.624,cold,zip
470.533,1106.25,229.973,1336.223,cold,zip
473.004,806.771,272.765,1079.536,cold,zip
832.663,1275.93,433.186,1709.116,cold,zip
716.862,1215.245,301.876,1517.121,cold,zip
617.013,1107.691,319.91,1427.601,cold,zip
520.78,1102.159,227.752,1329.911,cold,zip
629.432,982.098,322.128,1304.226,cold,zip
638.234,1218.648,332.003,1550.651,cold,zip
771.774,1178.942,409.73,1588.672,cold,zip
472.565,1096.146,260.987,1357.133,cold,zip
581.763,1089.512,334.606,1424.118,cold,zip
652.636,1263.951,282.241,1546.192,cold,zip
540.222,885.408,309.129,1194.537,cold,zip
563.472,867.377,281.094,1148.471,cold,zip
700.051,867.248,439.406,1306.654,cold,zip
584.014,1056.271,251.306,1307.577,cold,zip
670.787,1372.073,415.18,1787.253,cold,zip
589.478,948.094,348.865,1296.959,cold,zip
526.524,895.24,238.218,1133.458,cold,zip
651.936,1266.596,444.488,1711.084,cold,zip
656.51,1199.476,363.477,1562.953,cold,zip
563.514,1084.244,242.267,1326.511,cold,zip
541.031,949.391,240.457,1189.848,cold,zip
649.83,1066.509,350.137,1416.646,cold,zip
575.513,1038.287,328.312,1366.599,cold,zip
688.275,1001.62,344.956,1346.576,cold,zip
593.589,1242.8,347.015,1589.815,cold,zip
620.06,938.613,340.196,1278.809,cold,zip
784.328,1091.108,420.25,1511.358,cold,zip
595.278,828.587,330.638,1159.225,cold,zip
694.592,1238.369,373.15,1611.519,cold,zip
572.974,1201.631,278.523,1480.154,cold,zip
774.774,969.532,431.342,1400.874,cold,zip
624.888,1598.943,341.213,1940.156,cold,zip
594.893,1013.082,295.15,1308.232,cold,zip
615.674,1183.176,297.806,1480.982,cold,zip
745.527,1161.076,485.467,1646.543,cold,zip
656.705,1105.937,363.143,1469.08,cold,zip
660.876,1443.985,343.996,1787.981,cold,zip
653.082,902.349,393.752,1296.101,cold,zip
579.347,1239.217,292.268,1531.485,cold,zip
612.216,1023.607,323.244,1346.851,cold,zip
593.119,1194.907,339.148,1534.055,cold,zip
707.25,1185.223,414.828,1600.051,cold,zip
660.898,1361.624,357.889,1719.513,cold,zip
580.851,1220.014,362.814,1582.828,cold,zip
534.723,1086.224,359.352,1445.576,cold,zip
562.136,791.086,364.52,1155.606,cold,zip
684.143,1201.01,446.428,1647.438,cold,zip
648.883,1153.36,348.411,1501.771,cold,zip
