elapsed_wall_ms,cpu_user_ms,cpu_sys_ms,cpu_total_ms,mode,source
755.033,364.448,64.79,429.238,cold,zip
863.326,305.821,74.389,380.21,cold,zip
887.252,338.804,74.371,413.175,cold,zip
809.472,394.056,61.571,455.627,cold,zip
595.664,414.889,76.831,491.72,cold,zip
930.996,407.499,70.688,478.187,cold,zip
595.477,451.159,74.539,525.698,cold,zip
699.275,368.704,63.433,432.137,cold,zip
1234.37,534.965,77.002,611.967,cold,zip
952.367,487.649,63.953,551.602,cold,zip
891.7,417.025,68.829,485.854,cold,zip
682.264,420.933,78.679,499.612,cold,zip
1184.6,307.86,91.958,399.818,cold,zip
927.464,389.341,80.952,470.293,cold,zip
1108.775,379.181,58.983,438.164,cold,zip
760.909,381.464,74.719,456.183,cold,zip
827.382,402.519,78.039,480.558,cold,zip
1145.83,387.458,111.767,499.225,cold,zip
880.039,387.129,64.521,451.65,cold,zip
816.683,364.057,78.816,442.873,cold,zip
871.392,357.189,107.54,464.729,cold,zip
819.639,498.731,76.418,575.149,cold,zip
837.631,422.161,63.722,485.883,cold,zip
634.391,337.072,79.311,416.383,cold,zip
869.691,432.118,87.254,519.372,cold,zip
728.156,318.98,78.76,397.74,cold,zip
785.233,341.916,90.391,432.307,cold,zip
843.3,388.447,81.778,470.225,cold,zip
998.518,336.348,74.744,411.092,cold,zip
858.48,544.468,74.963,619.431,cold,zip
770.244,522.226,74.603,596.829,cold,zip
801.879,445.603,69.145,514.748,cold,zip
647.487,331.256,70.983,402.239,cold,zip
922.701,426.179,95.129,521.308,cold,zip
614.602,402.049,80.409,482.458,cold,zip
851.065,364.396,97.172,461.568,cold,zip
822.046,365.302,63.53,428.832,cold,zip
718.26,439.61,91.918,531.528,cold,zip
625.597,382.357,75.714,458.071,cold,zip
753.548,420.483,54.507,474.99,cold,zip
888.934,398.258,77.213,475.471,cold,zip
803.221,346.662,64.495,411.157,cold,zip
859.635,339.935,66.424,406.359,cold,zip
932.391,453.039,79.48,532.519,cold,zip
908.732,458.311,85.172,543.483,cold,zip
926.718,556.878,48.075,604.953,cold,zip
755.227,481.994,81.693,563.687,cold,zip
826.226,376.889,71.41,448.299,cold,zip
911.319,469.503,84.269,553.772,cold,zip
782.45,388.958,64.158,453.116,cold,zip
650.007,429.978,81.128,511.106,cold,zip
590.338,440.939,78.739,519.678,cold,zip
708.96,515.09,53.023,568.113,cold,zip
1221.583,441.047,104.247,545.294,cold,zip
520.402,360.705,70.572,431.277,cold,zip
641.581,408.396,68.702,477.098,cold,zip
992.197,459.011,71.845,530.856,cold,zip
796.18,378.185,90.435,468.62,cold,zip
868.148,337.89,56.993,394.883,cold,zip
1025.95,325.698,66.709,392.407,cold,zip
635.369,538.628,81.221,619.849,cold,zip
614.645,428.341,106.102,534.443,cold,zip
731.265,376.38,80.942,457.322,cold,zip
775.083,464.114,76.018,540.132,cold,zip
862.941,432.805,58.487,491.292,cold,zip
767.313,429.611,87.513,517.124,cold,zip
836.13,353.845,66.837,420.682,cold,zip
591.853,391.305,92.983,484.288,cold,zip
747.625,410.818,77.282,488.1,cold,zip
772.829,409.933,47.759,457.692,cold,zip
477.685,416.583,66.81,483.393,cold,zip
714.474,424.758,90.725,515.483,cold,zip
622.734,537.403,70.607,608.01,cold,zip
427.656,308.831,73.144,381.975,cold,zip
656.291,345.745,86.436,432.181,cold,zip
796.9,344.506,95.036,439.542,cold,zip
661.856,319.913,85.83,405.743,cold,zip
550.668,423.033,83.025,506.058,cold,zip
960.592,322.333,63.67,386.003,cold,zip
960.011,353.89,71.62,425.51,cold,zip
950.262,342.763,78.796,421.559,cold,zip
627.914,424.978,72.166,497.144,cold,zip
493.857,301.806,96.732,398.538,cold,zip
660.411,372.302,79.213,451.515,cold,zip
835.012,308.04,88.011,396.051,cold,zip
873.324,313.156,77.322,390.478,cold,zip
813.165,426.32,63.158,489.478,cold,zip
1073.98,384.96,87.31,472.27,cold,zip
759.265,487.118,68.438,555.556,cold,zip
1019.944,458.16,93.253,551.413,cold,zip
697.809,419.226,81.516,500.742,cold,zip
824.007,430.069,70.374,500.443,cold,zip
766.869,338.988,103.69,442.678,cold,zip
770.349,343.324,98.092,441.416,cold,zip
919.043,363.347,78.988,442.335,cold,zip
799.25,383.443,66.685,450.128,cold,zip
833.122,411.159,67.208,478.367,cold,zip
920.664,412.543,68.757,481.3,cold,zip
904.459,407.722,66.646,474.368,cold,zip
869.399,465.227,69.207,534.434,cold,zip
695.823,432.522,90.436,522.958,cold,zip
932.405,437.856,84.203,522.059,cold,zip
777.791,441.649,59.149,500.798,cold,zip
716.163,361.937,83.524,445.461,cold,zip
900.687,433.498,54.713,488.211,cold,zip
733.493,447.425,96.74,544.165,cold,zip
830.362,451.011,79.59,530.601,cold,zip
654.152,377.768,72.5,450.268,cold,zip
681.316,362.322,64.412,426.734,cold,zip
940.891,407.874,86.518,494.392,cold,zip
915.797,396.393,87.206,483.599,cold,zip
599.536,417.066,62.953,480.019,cold,zip
797.144,369.194,77.725,446.919,cold,zip
737.456,511.999,102.399,614.398,cold,zip
799.088,385.061,72.199,457.26,cold,zip
677.456,337.739,81.523,419.262,cold,zip
730.979,426.496,66.517,493.013,cold,zip
729.21,448.012,80.002,528.014,cold,zip
837.576,364.667,62.873,427.54,cold,zip
996.915,421.038,70.828,491.866,cold,zip
785.738,334.048,83.512,417.56,cold,zip
470.07,397.866,68.32,466.186,cold,zip
1005.064,312.916,64.187,377.103,cold,zip
1023.559,337.965,52.934,390.899,cold,zip
881.885,416.965,60.649,477.614,cold,zip
706.374,430.15,55.76,485.91,cold,zip
934.056,411.508,73.338,484.846,cold,zip
426.132,339.656,79.253,418.909,cold,zip
937.644,436.67,70.179,506.849,cold,zip
692.758,384.096,84.021,468.117,cold,zip
750.223,394.632,78.104,472.736,cold,zip
1000.661,413.845,82.769,496.614,cold,zip
732.865,382.078,79.599,461.677,cold,zip
850.451,411.844,68.64,480.484,cold,zip
807.581,444.362,72.713,517.075,cold,zip
690.194,458.05,73.615,531.665,cold,zip
568.793,346.199,102.718,448.917,cold,zip
856.226,391.072,86.447,477.519,cold,zip
776.774,366.098,89.49,455.588,cold,zip
802.572,375.719,80.799,456.518,cold,zip
838.914,380.514,88.119,468.633,cold,zip
835.501,339.61,78.979,418.589,cold,zip
857.275,403.611,78.251,481.862,cold,zip
993.945,367.401,65.315,432.716,cold,zip
904.554,428.425,63.47,491.895,cold,zip
589.69,389.913,70.893,460.806,cold,zip
731.507,336.402,78.233,414.635,cold,zip
936.02,405.419,91.95,497.369,cold,zip
936.222,408.225,75.597,483.822,cold,zip
751.023,345.473,62.435,407.908,cold,zip
796.547,396.854,56.693,453.547,cold,zip
1070.336,423.875,80.738,504.613,cold,zip
847.313,364.719,83.843,448.562,cold,zip
717.382,396.971,96.235,493.206,cold,zip
821.266,372.668,79.291,451.959,cold,zip
673.184,428.443,82.544,510.987,cold,zip
911.03,363.426,94.986,458.412,cold,zip
720.022,387.151,58.072,445.223,cold,zip
559.172,478.118,85.517,563.635,cold,zip
704.565,326.184,80.539,406.723,cold,zip
616.079,334.849,86.812,421.661,cold,zip
963.044,385.07,78.585,463.655,cold,zip
744.254,326.563,82.624,409.187,cold,zip
827.692,332.796,85.228,418.024,cold,zip
675.183,408.46,77.801,486.261,cold,zip
838.796,306.217,77.523,383.74,cold,zip
855.836,471.607,65.614,537.221,cold,zip
869.694,378.968,70.026,448.994,cold,zip
839.259,418.606,67.774,486.38,cold,zip
789.925,329.835,71.887,401.722,cold,zip
971.219,342.66,99.61,442.27,cold,zip
863.01,414.054,76.378,490.432,cold,zip
777.469,467.403,75.259,542.662,cold,zip
1132.288,352.315,79.172,431.487,cold,zip
1122.647,406.018,90.226,496.244,cold,zip
728.038,381.91,78.024,459.934,cold,zip
587.671,331.551,102.33,433.881,cold,zip
931.538,378.005,85.733,463.738,cold,zip
847.292,350.972,82.813,433.785,cold,zip
824.06,399.695,69.178,468.873,cold,zip
819.924,392.791,63.481,456.272,cold,zip
880.086,413.053,68.173,481.226,cold,zip
980.045,439.408,79.892,519.3,cold,zip
671.969,418.477,82.131,500.608,cold,zip
863.074,400.476,89.426,489.902,cold,zip
686.042,361.727,102.227,463.954,cold,zip
788.971,371.95,58.728,430.678,cold,zip
1102.051,410.339,67.725,478.064,cold,zip
943.045,502.231,75.733,577.964,cold,zip
790.078,394.953,92.93,487.883,cold,zip
930.603,398.372,65.75,464.122,cold,zip
720.967,405.845,56.255,462.1,cold,zip
1063.425,450.369,66.109,516.478,cold,zip
1010.262,383.284,71.124,454.408,cold,zip
975.346,383.305,82.673,465.978,cold,zip
895.879,358.806,60.473,419.279,cold,zip
988.19,417.843,66.386,484.229,cold,zip
843.083,393.04,91.312,484.352,cold,zip
1012.643,435.414,65.722,501.136,cold,zip
940.763,448.208,77.949,526.157,cold,zip
1203.921,444.81,64.699,509.509,cold,zip
1135.781,325.362,68.286,393.648,cold,zip
1163.456,307.246,80.854,388.1,cold,zip
1424.715,304.187,86.374,390.561,cold,zip
1475.852,329.642,82.41,412.052,cold,zip
1395.979,370.159,72.422,442.581,cold,zip
1237.246,309.326,91.652,400.978,cold,zip
1359.235,324.758,75.248,400.006,cold,zip
711.411,424.925,70.133,495.058,cold,zip
1012.379,320.876,82.175,403.051,cold,zip
1261.806,376.926,72.953,449.879,cold,zip
1104.039,435.278,64.485,499.763,cold,zip
1284.38,362.173,70.098,432.271,cold,zip
1039.452,318.033,101.933,419.966,cold,zip
721.996,439.487,83.146,522.633,cold,zip
1306.773,357.935,102.267,460.202,cold,zip
815.203,315.376,97.616,412.992,cold,zip
1311.845,398.839,92.933,491.772,cold,zip
886.388,325.363,79.356,404.719,cold,zip
960.837,425.769,74.406,500.175,cold,zip
1521.162,299.165,90.885,390.05,cold,zip
1210.321,299.316,83.354,382.67,cold,zip
882.903,341.117,75.363,416.48,cold,zip
1119.838,310.34,82.495,392.835,cold,zip
1236.347,280.47,71.105,351.575,cold,zip
854.623,354.128,80.833,434.961,cold,zip
914.267,343.595,86.886,430.481,cold,zip
1318.012,357.268,56.838,414.106,cold,zip
402.534,332.758,76.496,409.254,cold,zip
1131.36,385.101,60.805,445.906,cold,zip
761.41,353.104,78.011,431.115,cold,zip
1094.395,322.42,75.629,398.049,cold,zip
1112.223,343.565,67.133,410.698,cold,zip
1236.356,326.787,51.597,378.384,cold,zip
1588.496,350.889,59.81,410.699,cold,zip
1402.876,323.341,78.863,402.204,cold,zip
1425.435,428.507,62.328,490.835,cold,zip
1034.521,299.709,66.169,365.878,cold,zip
1329.878,345.555,81.535,427.09,cold,zip
1186.143,360.008,73.638,433.646,cold,zip
1574.804,300.104,64.022,364.126,cold,zip
1519.042,336.313,72.613,408.926,cold,zip
1215.823,370.383,77.332,447.715,cold,zip
1610.727,335.241,74.936,410.177,cold,zip
1008.981,310.394,65.144,375.538,cold,zip
1641.783,348.285,66.693,414.978,cold,zip
1708.619,297.452,90.018,387.47,cold,zip
1760.205,272.835,86.99,359.825,cold,zip
1639.733,334.645,74.803,409.448,cold,zip
1869.082,265.725,71.388,337.113,cold,zip
1646.898,295.072,66.883,361.955,cold,zip
1767.705,324.654,79.082,403.736,cold,zip
1275.649,386.16,73.37,459.53,cold,zip
944.968,320.707,77.132,397.839,cold,zip
1573.02,346.889,87.719,434.608,cold,zip
1762.439,333.192,84.301,417.493,cold,zip
1648.366,290.46,80.258,370.718,cold,zip
1588.563,306.433,87.552,393.985,cold,zip
1002.8,348.075,65.52,413.595,cold,zip
1088.923,355.024,81.038,436.062,cold,zip
1532.775,370.471,53.512,423.983,cold,zip
1462.667,290.595,78.07,368.665,cold,zip
1222.881,295.94,97.295,393.235,cold,zip
1613.983,297.322,101.822,399.144,cold,zip
1105.614,316.222,58.559,374.781,cold,zip
1057.389,312.655,91.026,403.681,cold,zip
1130.115,317.504,66.843,384.347,cold,zip
1725.688,385.918,62.244,448.162,cold,zip
1480.847,357.722,72.348,430.07,cold,zip
1295.947,418.314,88.489,506.803,cold,zip
1398.773,280.568,67.178,347.746,cold,zip
1289.964,342.852,53.699,396.551,cold,zip
1551.434,331.978,85.923,417.901,cold,zip
768.208,348.032,52.609,400.641,cold,zip
1131.951,320.773,74.986,395.759,cold,zip
1278.403,311.767,68.831,380.598,cold,zip
1093.944,331.884,91.554,423.438,cold,zip
1633.604,346.018,51.261,397.279,cold,zip
1140.432,302.786,71.712,374.498,cold,zip
1332.747,316.148,76.035,392.183,cold,zip
1287.141,315.942,89.111,405.053,cold,zip
1314.183,285.783,80.502,366.285,cold,zip
1476.552,282.267,88.712,370.979,cold,zip
1583.653,328.793,80.193,408.986,cold,zip
685.858,338.948,61.627,400.575,cold,zip
1655.587,393.928,84.413,478.341,cold,zip
1741.044,332.819,66.563,399.382,cold,zip
1319.526,289.608,86.099,375.707,cold,zip
1376.42,356.645,61.358,418.003,cold,zip
873.326,353.051,70.61,423.661,cold,zip
1357.25,328.205,67.904,396.109,cold,zip
1089.763,369.497,79.461,448.958,cold,zip
1649.591,313.408,70.104,383.512,cold,zip
1071.921,319.524,90.729,410.253,cold,zip
1161.917,301.05,82.479,383.529,cold,zip
1407.694,333.522,83.38,416.902,cold,zip
1436.166,329.163,61.96,391.123,cold,zip
1039.411,337.524,65.953,403.477,cold,zip
1423.948,311.024,72.956,383.98,cold,zip
1509.556,314.341,81.647,395.988,cold,zip
1688.813,315.97,94.38,410.35,cold,zip
1387.566,320.75,71.277,392.027,cold,zip
994.954,290.813,76.742,367.555,cold,zip
1157.505,318.555,79.638,398.193,cold,zip
1600.99,319.918,83.978,403.896,cold,zip
1494.172,319.926,88.654,408.58,cold,zip
1589.133,426.431,105.552,531.983,cold,zip
1377.02,311.613,87.403,399.016,cold,zip
1072.48,318.987,78.762,397.749,cold,zip
713.595,323.156,87.77,410.926,cold,zip
1315.632,399.691,65.968,465.659,cold,zip
1498.381,264.874,85.694,350.568,cold,zip
1673.354,335.1,57.775,392.875,cold,zip
1378.065,304.844,74.256,379.1,cold,zip
1111.915,344.126,69.598,413.724,cold,zip
1557.303,310.396,85.767,396.163,cold,zip
1605.501,302.042,79.484,381.526,cold,zip
1196.555,305.427,95.446,400.873,cold,zip
1619.212,333.746,77.615,411.361,cold,zip
985.196,321.888,61.117,383.005,cold,zip
1385.195,291.405,64.756,356.161,cold,zip
1400.082,360.384,81.377,441.761,cold,zip
1010.712,391.975,65.976,457.951,cold,zip
1328.772,393.076,71.468,464.544,cold,zip
1204.123,340.687,65.516,406.203,cold,zip
1140.713,388.649,60.726,449.375,cold,zip
672.077,301.47,65.182,366.652,cold,zip
1377.817,368.19,64.033,432.223,cold,zip
1395.26,354.982,75.172,430.154,cold,zip
1413.638,301.3,77.36,378.66,cold,zip
779.364,344.688,77.458,422.146,cold,zip
1091.82,348.705,51.513,400.218,cold,zip
1380.185,297.397,70.436,367.833,cold,zip
1419.138,294.253,76.429,370.682,cold,zip
1585.734,321.375,70.545,391.92,cold,zip
1234.278,309.731,86.254,395.985,cold,zip
1412.337,338.669,69.366,408.035,cold,zip
1117.4,311.445,72.164,383.609,cold,zip
1242.155,291.268,60.68,351.948,cold,zip
1586.837,304.448,92.135,396.583,cold,zip
1561.713,308.949,84.258,393.207,cold,zip
1678.126,348.797,51.526,400.323,cold,zip
1320.502,372.68,66.254,438.934,cold,zip
1199.583,325.624,79.42,405.044,cold,zip
2024.678,372.325,81.829,454.154,cold,zip
1744.652,359.862,72.781,432.643,cold,zip
1363.282,305.275,73.266,378.541,cold,zip
1191.158,344.858,90.133,434.991,cold,zip
2011.192,328.739,79.214,407.953,cold,zip
1720.083,306.75,92.832,399.582,cold,zip
1553.68,287.712,87.912,375.624,cold,zip
1330.889,299.251,71.651,370.902,cold,zip
1537.077,288.723,85.836,374.559,cold,zip
1513.38,272.804,102.795,375.599,cold,zip
1400.737,366.855,64.502,431.357,cold,zip
1141.245,350.535,93.747,444.282,cold,zip
1659.216,298.843,69.593,368.436,cold,zip
1200.47,303.622,93.11,396.732,cold,zip
1383.74,280.331,94.759,375.09,cold,zip
937.675,300.7,44.22,344.92,cold,zip
978.615,290.749,86.438,377.187,cold,zip
1142.9,302.942,72.859,375.801,cold,zip
1472.502,305.323,82.519,387.842,cold,zip
1499.799,312.317,83.021,395.338,cold,zip
1285.472,330.694,75.701,406.395,cold,zip
1271.023,307.683,67.93,375.613,cold,zip
1339.753,317.676,67.771,385.447,cold,zip
1618.093,280.778,74.323,355.101,cold,zip
883.328,323.893,58.134,382.027,cold,zip
1240.289,328.573,92.16,420.733,cold,zip
1298.111,285.493,89.95,375.443,cold,zip
1627.954,285.424,76.381,361.805,cold,zip
1546.38,291.085,81.995,373.08,cold,zip
1533.365,280.655,90.916,371.571,cold,zip
1405.994,286.292,77.376,363.668,cold,zip
1382.352,291.61,95.871,387.481,cold,zip
1387.136,313.676,73.327,387.003,cold,zip
1208.237,358.264,79.151,437.415,cold,zip
1054.459,335.576,68.732,404.308,cold,zip
1642.369,376.146,81.433,457.579,cold,zip
1780.979,263.22,79.763,342.983,cold,zip
1552.218,387.134,89.652,476.786,cold,zip
1580.776,301.27,96.56,397.83,cold,zip
1503.411,319.631,71.029,390.66,cold,zip
1535.713,291.984,72.996,364.98,cold,zip
1592.22,297.471,69.538,367.009,cold,zip
1778.525,264.541,108.221,372.762,cold,zip
1799.571,263.964,73.754,337.718,cold,zip
766.313,377.544,94.386,471.93,cold,zip
1664.734,298.962,73.77,372.732,cold,zip
2084.93,294.192,81.29,375.482,cold,zip
1246.904,258.592,95.48,354.072,cold,zip
1366.209,315.944,73.206,389.15,cold,zip
1896.363,270.769,113.801,384.57,cold,zip
2026.671,297.745,83.871,381.616,cold,zip
1474.753,313.987,85.632,399.619,cold,zip
2190.684,298.695,90.742,389.437,cold,zip
1566.409,344.301,72.685,416.986,cold,zip
1314.049,275.114,73.911,349.025,cold,zip
1817.794,292.876,80.926,373.802,cold,zip
1525.543,294.608,69.56,364.168,cold,zip
2084.352,296.564,82.379,378.943,cold,zip
2087.019,370.599,94.708,465.307,cold,zip
1079.935,296.353,90.351,386.704,cold,zip
1326.475,354.573,75.98,430.553,cold,zip
758.594,363.465,84.17,447.635,cold,zip
1205.446,342.715,72.574,415.289,cold,zip
1556.409,307.673,94.668,402.341,cold,zip
1137.541,327.854,70.551,398.405,cold,zip
1460.282,327.871,46.838,374.709,cold,zip
1450.928,270.135,93.293,363.428,cold,zip
1820.268,259.797,96.939,356.736,cold,zip
1670.446,401.352,77.932,479.284,cold,zip
1734.24,366.99,70.274,437.264,cold,zip
1865.753,294.949,74.837,369.786,cold,zip
1068.009,274.715,82.414,357.129,cold,zip
1810.538,290.497,87.547,378.044,cold,zip
815.43,273.15,83.132,356.282,cold,zip
1710.496,321.248,75.354,396.602,cold,zip
1765.775,349.27,81.496,430.766,cold,zip
1676.192,310.407,63.673,374.08,cold,zip
1564.559,310.989,99.676,410.665,cold,zip
1105.118,315.624,55.234,370.858,cold,zip
1474.014,331.536,82.884,414.42,cold,zip
1538.111,303.48,78.826,382.306,cold,zip
949.049,278.434,88.944,367.378,cold,zip
761.319,336.362,93.209,429.571,cold,zip
1763.006,339.194,86.77,425.964,cold,zip
1740.785,403.907,66.664,470.571,cold,zip
1369.365,238.446,97.724,336.17,cold,zip
1406.284,249.744,74.142,323.886,cold,zip
1549.39,288.696,58.519,347.215,cold,zip
1290.544,372.93,64.692,437.622,cold,zip
1869.462,270.303,78.348,348.651,cold,zip
1871.329,301.709,70.261,371.97,cold,zip
1524.519,363.18,64.565,427.745,cold,zip
1300.837,286.683,82.987,369.67,cold,zip
1685.548,286.489,96.841,383.33,cold,zip
1787.932,294.074,81.257,375.331,cold,zip
1940.046,276.655,93.574,370.229,cold,zip
1990.541,326.147,83.525,409.672,cold,zip
1665.819,358.853,60.48,419.333,cold,zip
1437.92,323.196,72.243,395.439,cold,zip
1694.928,287.776,71.009,358.785,cold,zip
1477.55,330.07,79.535,409.605,cold,zip
1003.405,326.208,73.785,399.993,cold,zip
1233.734,281.061,78.531,359.592,cold,zip
1211.922,292.54,79.064,371.604,cold,zip
1436.02,281.492,76.405,357.897,cold,zip
1341.204,310.963,87.069,398.032,cold,zip
1929.429,315.926,75.982,391.908,cold,zip
1611.231,277.35,74.22,351.57,cold,zip
1721.57,331.972,81.062,413.034,cold,zip
962.323,304.434,78.165,382.599,cold,zip
1804.849,319.83,72.872,392.702,cold,zip
1727.148,284.052,81.157,365.209,cold,zip
1868.192,324.732,81.183,405.915,cold,zip
1704.184,281.648,90.994,372.642,cold,zip
1774.44,308.04,100.013,408.053,cold,zip
1453.852,276.305,72.079,348.384,cold,zip
1761.322,290.347,61.94,352.287,cold,zip
1803.82,304.997,76.249,381.246,cold,zip
1443.822,296.177,68.04,364.217,cold,zip
1448.034,269.582,91.243,360.825,cold,zip
1211.158,345.58,73.775,419.355,cold,zip
1872.81,335.899,73.734,409.633,cold,zip
1856.283,317.044,102.936,419.98,cold,zip
1124.425,349.268,84.306,433.574,cold,zip
1894.116,291.208,98.436,389.644,cold,zip
1970.978,323.946,89.085,413.031,cold,zip
1375.279,295.504,86.681,382.185,cold,zip
1830.0,385.608,74.76,460.368,cold,zip
1472.68,356.269,62.871,419.14,cold,zip
1151.504,321.581,65.13,386.711,cold,zip
716.585,318.672,77.725,396.397,cold,zip
1489.634,301.201,82.83,384.031,cold,zip
1388.768,377.248,50.299,427.547,cold,zip
1867.504,303.733,70.092,373.825,cold,zip
1441.869,464.959,71.532,536.491,cold,zip
1515.981,297.471,80.397,377.868,cold,zip
1393.567,292.046,77.879,369.925,cold,zip
1680.501,287.628,89.124,376.752,cold,zip
1751.013,254.856,94.1,348.956,cold,zip
1646.233,301.121,72.421,373.542,cold,zip
1652.996,411.255,72.35,483.605,cold,zip
1208.309,399.79,81.589,481.379,cold,zip
1522.734,339.465,77.151,416.616,cold,zip
1417.064,272.104,82.814,354.918,cold,zip
1685.487,262.1,88.651,350.751,cold,zip
1593.646,336.072,78.831,414.903,cold,zip
1618.756,321.193,60.223,381.416,cold,zip
1068.57,303.372,74.858,378.23,cold,zip
1993.497,312.007,101.301,413.308,cold,zip
1801.625,330.247,55.704,385.951,cold,zip
1707.751,281.895,90.05,371.945,cold,zip
1273.281,260.424,73.851,334.275,cold,zip
1040.424,374.175,72.544,446.719,cold,zip
1617.724,331.964,76.313,408.277,cold,zip
1664.664,283.544,95.846,379.39,cold,zip
1321.108,301.191,85.473,386.664,cold,zip
1922.585,308.446,83.775,392.221,cold,zip
1835.996,367.987,66.237,434.224,cold,zip
2209.022,344.705,78.18,422.885,cold,zip
1664.576,340.872,68.174,409.046,cold,zip
1537.532,298.077,85.748,383.825,cold,zip
1379.61,301.922,73.545,375.467,cold,zip
1680.777,287.882,87.964,375.846,cold,zip
1647.621,312.954,100.454,413.408,cold,zip
1594.951,308.284,79.047,387.331,cold,zip
1545.876,326.51,67.691,394.201,cold,zip
1569.754,298.046,77.573,375.619,cold,zip
1755.593,278.853,76.785,355.638,cold,zip
2014.271,295.354,87.091,382.445,cold,zip
1785.553,289.034,84.301,373.335,cold,zip
1983.346,307.896,56.717,364.613,cold,zip
1218.507,383.899,93.932,477.831,cold,zip
1271.023,313.173,90.556,403.729,cold,zip
1617.448,271.381,88.015,359.396,cold,zip
1596.528,323.412,70.137,393.549,cold,zip
2131.819,382.385,80.502,462.887,cold,zip
1113.066,296.405,85.801,382.206,cold,zip
1800.387,303.766,59.175,362.941,cold,zip
2552.353,350.832,64.438,415.27,cold,zip
1320.838,364.959,88.231,453.19,cold,zip
1424.317,383.999,69.119,453.118,cold,zip
1911.885,349.491,63.543,413.034,cold,zip
1250.225,301.118,51.507,352.625,cold,zip
1101.86,302.48,55.72,358.2,cold,zip
1061.727,317.355,74.671,392.026,cold,zip
1966.279,324.814,65.785,390.599,cold,zip
2215.662,310.872,63.847,374.719,cold,zip
1542.135,279.568,90.564,370.132,cold,zip
1711.093,293.784,77.311,371.095,cold,zip
1900.262,324.497,78.449,402.946,cold,zip
1866.229,332.407,71.485,403.892,cold,zip
1722.35,323.156,45.573,368.729,cold,zip
1789.649,422.113,67.064,489.177,cold,zip
1343.611,279.558,64.222,343.78,cold,zip
1177.355,319.884,62.315,382.199,cold,zip
912.897,272.288,67.085,339.373,cold,zip
1125.986,298.041,54.57,352.611,cold,zip
