elapsed_wall_ms,cpu_user_ms,cpu_sys_ms,cpu_total_ms,mode,source
58787.557,733.116,104.162,837.278,cold,zip
16895.403,529.259,72.36,601.619,cold,zip
51086.788,746.968,100.808,847.776,cold,zip
60288.419,987.371,127.457,1114.828,cold,zip
77398.324,588.206,94.999,683.205,cold,zip
37391.995,724.688,100.485,825.173,cold,zip
25490.142,711.144,109.809,820.953,cold,zip
31893.018,770.632,110.338,880.97,cold,zip
41889.046,871.071,105.01,976.081,cold,zip
37298.76,965.767,94.438,1060.205,cold,zip
22893.108,686.057,94.507,780.564,cold,zip
26691.439,696.514,95.294,791.808,cold,zip
15291.582,535.282,65.921,601.203,cold,zip
26596.275,803.214,92.847,896.061,cold,zip
31195.352,867.112,103.12,970.232,cold,zip
28491.589,528.513,83.587,612.1,cold,zip
24794.49,694.583,97.864,792.447,cold,zip
28999.364,751.36,105.469,856.829,cold,zip
69092.058,837.97,105.874,943.844,cold,zip
30690.351,703.84,89.071,792.911,cold,zip
27595.629,769.931,108.747,878.678,cold,zip
25088.655,804.985,89.26,894.245,cold,zip
22090.505,679.56,102.724,782.284,cold,zip
21090.561,713.238,75.633,788.871,cold,zip
26488.43,708.949,76.429,785.378,cold,zip
36395.464,777.289,109.062,886.351,cold,zip
29597.479,775.386,111.023,886.409,cold,zip
20395.756,683.929,93.543,777.472,cold,zip
18092.453,650.704,88.125,738.829,cold,zip
33101.033,960.709,110.173,1070.882,cold,zip
81493.387,822.79,149.618,972.408,cold,zip
36095.169,765.262,91.797,857.059,cold,zip
36096.0,567.364,77.639,645.003,cold,zip
79693.488,867.886,98.03,965.916,cold,zip
32388.657,679.466,95.108,774.574,cold,zip
23594.933,704.684,89.178,793.862,cold,zip
43891.698,810.864,113.436,924.3,cold,zip
37697.946,946.919,108.319,1055.238,cold,zip
61098.572,856.066,105.446,961.512,cold,zip
32985.713,728.371,94.817,823.188,cold,zip
26296.167,784.17,101.379,885.549,cold,zip
77892.66,800.339,105.556,905.895,cold,zip
26084.665,737.522,107.126,844.648,cold,zip
31900.873,793.704,90.882,884.586,cold,zip
99294.384,945.047,135.791,1080.838,cold,zip
47891.666,822.982,102.233,925.215,cold,zip
22786.818,757.147,82.046,839.193,cold,zip
25987.292,778.404,89.512,867.916,cold,zip
25194.173,683.327,91.666,774.993,cold,zip
16391.333,550.556,63.221,613.777,cold,zip
30394.611,848.692,96.943,945.635,cold,zip
19396.853,616.733,88.73,705.463,cold,zip
25498.525,877.951,85.503,963.454,cold,zip
26097.82,972.033,94.503,1066.536,cold,zip
21886.822,849.01,92.651,941.661,cold,zip
19592.422,670.377,78.623,749.0,cold,zip
41095.386,587.723,84.519,672.242,cold,zip
50294.893,1023.413,102.847,1126.26,cold,zip
26992.935,786.296,95.046,881.342,cold,zip
52994.288,834.064,99.78,933.844,cold,zip
14493.531,490.495,76.004,566.499,cold,zip
54598.072,772.76,103.143,875.903,cold,zip
32090.68,892.362,102.865,995.227,cold,zip
17593.898,512.062,62.808,574.87,cold,zip
55588.99,868.96,111.838,980.798,cold,zip
25993.898,738.793,92.026,830.819,cold,zip
21496.45,646.585,75.758,722.343,cold,zip
21891.239,712.206,93.734,805.94,cold,zip
54797.405,830.893,88.827,919.72,cold,zip
28588.476,785.425,107.806,893.231,cold,zip
26091.846,726.835,82.793,809.628,cold,zip
36992.185,735.998,108.083,844.081,cold,zip
44791.027,785.707,95.077,880.784,cold,zip
29693.792,881.181,110.802,991.983,cold,zip
26793.098,719.247,74.194,793.441,cold,zip
26591.38,792.922,90.719,883.641,cold,zip
26791.563,808.26,90.391,898.651,cold,zip
46088.524,835.569,95.6,931.169,cold,zip
90087.822,682.34,87.363,769.703,cold,zip
24193.053,722.823,84.688,807.511,cold,zip
25192.514,781.226,101.937,883.163,cold,zip
23694.785,600.004,87.72,687.724,cold,zip
32291.95,725.885,82.388,808.273,cold,zip
31293.132,660.064,73.532,733.596,cold,zip
19402.226,681.76,92.726,774.486,cold,zip
29393.354,780.447,95.813,876.26,cold,zip
39994.473,572.16,66.643,638.803,cold,zip
25692.479,669.721,89.765,759.486,cold,zip
25183.273,564.014,71.47,635.484,cold,zip
38694.987,756.386,94.763,851.149,cold,zip
57192.141,794.768,104.066,898.834,cold,zip
25197.109,791.129,91.725,882.854,cold,zip
25789.124,748.14,97.354,845.494,cold,zip
55490.227,532.961,89.48,622.441,cold,zip
60587.734,767.201,105.207,872.408,cold,zip
22195.95,591.807,75.383,667.19,cold,zip
21893.869,743.215,87.074,830.289,cold,zip
24689.953,607.379,84.627,692.006,cold,zip
23298.956,829.335,85.398,914.733,cold,zip
19088.845,709.684,79.131,788.815,cold,zip
21489.056,724.155,88.761,812.916,cold,zip
26993.239,763.96,95.927,859.887,cold,zip
85801.263,933.175,117.899,1051.074,cold,zip
55990.895,819.15,117.964,937.114,cold,zip
29593.058,798.668,79.101,877.769,cold,zip
38193.564,966.221,107.506,1073.727,cold,zip
21198.341,738.916,88.493,827.409,cold,zip
35797.152,785.353,99.357,884.71,cold,zip
22693.04,739.822,82.202,822.024,cold,zip
65491.727,808.835,104.075,912.91,cold,zip
24992.865,806.561,96.082,902.643,cold,zip
24091.144,762.121,85.946,848.067,cold,zip
26694.745,723.894,84.757,808.651,cold,zip
22891.993,715.531,78.629,794.16,cold,zip
45187.097,773.774,98.378,872.152,cold,zip
28198.249,822.44,89.927,912.367,cold,zip
56389.894,848.01,99.294,947.304,cold,zip
19696.989,581.402,59.007,640.409,cold,zip
65186.339,829.346,128.719,958.065,cold,zip
58793.681,738.443,98.237,836.68,cold,zip
30794.563,720.868,82.69,803.558,cold,zip
23391.093,736.4,81.725,818.125,cold,zip
28797.929,744.248,82.988,827.236,cold,zip
27791.691,790.493,98.336,888.829,cold,zip
39486.18,976.314,108.734,1085.048,cold,zip
35893.847,766.712,78.058,844.77,cold,zip
23698.293,742.946,77.832,820.778,cold,zip
100394.6,825.717,117.302,943.019,cold,zip
29489.795,787.038,88.803,875.841,cold,zip
34389.886,778.507,109.734,888.241,cold,zip
69795.29,800.677,119.786,920.463,cold,zip
18995.473,641.783,78.031,719.814,cold,zip
21493.17,777.79,91.036,868.826,cold,zip
24387.626,668.308,72.414,740.722,cold,zip
18087.673,611.199,84.303,695.502,cold,zip
23793.387,583.581,67.998,651.579,cold,zip
37994.801,906.832,124.872,1031.704,cold,zip
28091.214,797.364,100.105,897.469,cold,zip
37892.981,758.689,91.595,850.284,cold,zip
19988.486,630.11,85.685,715.795,cold,zip
100393.722,826.862,118.436,945.298,cold,zip
24597.357,760.966,91.175,852.141,cold,zip
24693.003,794.437,83.808,878.245,cold,zip
32590.978,753.201,96.963,850.164,cold,zip
84898.038,873.183,109.839,983.022,cold,zip
22690.346,869.659,88.631,958.29,cold,zip
43589.801,780.873,100.866,881.739,cold,zip
32294.821,677.196,88.629,765.825,cold,zip
45491.517,869.212,106.861,976.073,cold,zip
21191.22,736.828,81.28,818.108,cold,zip
47795.911,684.66,85.278,769.938,cold,zip
25797.214,757.642,93.836,851.478,cold,zip
33087.046,868.783,92.376,961.159,cold,zip
27593.179,838.131,85.717,923.848,cold,zip
18788.599,601.933,74.915,676.848,cold,zip
25993.876,600.787,70.979,671.766,cold,zip
24590.705,784.021,98.321,882.342,cold,zip
75696.189,893.996,99.762,993.758,cold,zip
53295.542,793.848,108.289,902.137,cold,zip
22892.78,545.643,76.355,621.998,cold,zip
28988.74,785.358,98.516,883.874,cold,zip
78697.6,551.593,65.872,617.465,cold,zip
28090.284,841.606,104.764,946.37,cold,zip
25496.484,735.733,72.438,808.171,cold,zip
19298.568,734.889,85.259,820.148,cold,zip
40193.25,785.234,100.187,885.421,cold,zip
79198.453,656.329,99.012,755.341,cold,zip
63894.658,762.268,103.035,865.303,cold,zip
26889.52,740.83,91.978,832.808,cold,zip
19596.994,728.349,89.711,818.06,cold,zip
31897.476,748.06,89.32,837.38,cold,zip
23788.85,705.19,90.005,795.195,cold,zip
22690.217,741.949,78.053,820.002,cold,zip
36493.09,776.781,96.666,873.447,cold,zip
25889.508,778.23,95.97,874.2,cold,zip
22691.854,581.156,82.653,663.809,cold,zip
22693.211,684.828,100.736,785.564,cold,zip
29098.113,859.283,99.08,958.363,cold,zip
27891.307,527.44,77.414,604.854,cold,zip
65891.41,838.723,98.43,937.153,cold,zip
21788.953,738.273,86.44,824.713,cold,zip
17791.952,594.869,70.503,665.372,cold,zip
37286.469,714.713,93.482,808.195,cold,zip
35593.38,746.978,103.466,850.444,cold,zip
40295.561,765.79,83.957,849.747,cold,zip
37393.145,661.93,81.73,743.66,cold,zip
58888.967,795.863,106.483,902.346,cold,zip
41496.509,785.242,94.496,879.738,cold,zip
58593.033,904.265,112.237,1016.502,cold,zip
24190.095,763.295,88.344,851.639,cold,zip
16094.404,518.027,66.616,584.643,cold,zip
86993.562,771.002,103.117,874.119,cold,zip
39494.807,706.161,106.558,812.719,cold,zip
60888.374,907.66,116.835,1024.495,cold,zip
20291.831,733.324,84.443,817.767,cold,zip
32796.556,784.701,89.308,874.009,cold,zip
21191.666,648.352,83.5,731.852,cold,zip
29686.518,793.316,88.34,881.656,cold,zip
36292.523,746.575,87.429,834.004,cold,zip
26291.567,833.398,97.376,930.774,cold,zip
49496.11,944.206,116.241,1060.447,cold,zip
23194.882,764.584,91.188,855.772,cold,zip
23789.477,760.731,81.097,841.828,cold,zip
71998.631,882.549,113.147,995.696,cold,zip
27192.421,840.524,99.093,939.617,cold,zip
36187.831,808.873,91.138,900.011,cold,zip
29291.797,753.28,113.948,867.228,cold,zip
22891.948,727.854,81.85,809.704,cold,zip
101793.18,972.026,112.612,1084.638,cold,zip
21789.661,556.194,74.159,630.353,cold,zip
52591.533,760.697,109.571,870.268,cold,zip
29693.788,569.417,68.662,638.079,cold,zip
27297.731,905.995,103.014,1009.009,cold,zip
55094.992,722.395,115.969,838.364,cold,zip
26791.857,717.019,87.146,804.165,cold,zip
40690.403,840.604,92.062,932.666,cold,zip
18992.858,559.799,68.119,627.918,cold,zip
49687.574,711.721,114.009,825.73,cold,zip
50295.062,1023.672,135.154,1158.826,cold,zip
42395.112,888.386,86.156,974.542,cold,zip
21791.016,711.206,96.18,807.386,cold,zip
29398.251,759.766,89.534,849.3,cold,zip
59994.51,737.879,79.427,817.306,cold,zip
51093.697,535.958,70.585,606.543,cold,zip
21987.435,805.446,86.141,891.587,cold,zip
19897.024,791.561,86.955,878.516,cold,zip
22195.69,804.952,87.571,892.523,cold,zip
20594.707,693.122,89.699,782.821,cold,zip
45293.707,666.462,103.897,770.359,cold,zip
51291.755,797.758,111.951,909.709,cold,zip
58494.394,879.103,105.75,984.853,cold,zip
18096.803,561.786,79.248,641.034,cold,zip
32994.073,973.827,107.517,1081.344,cold,zip
57197.76,835.582,98.114,933.696,cold,zip
23198.226,736.721,90.21,826.931,cold,zip
31394.444,827.034,108.935,935.969,cold,zip
25287.321,835.319,80.554,915.873,cold,zip
58895.055,828.025,106.866,934.891,cold,zip
58990.878,984.529,118.843,1103.372,cold,zip
21086.591,722.347,85.033,807.38,cold,zip
24196.922,796.448,87.029,883.477,cold,zip
20196.972,545.671,72.987,618.658,cold,zip
20391.537,593.561,77.801,671.362,cold,zip
23895.601,607.051,70.648,677.699,cold,zip
14093.223,479.967,66.05,546.017,cold,zip
19688.685,541.899,64.717,606.616,cold,zip
27900.792,567.347,74.949,642.296,cold,zip
48088.321,739.318,80.912,820.23,cold,zip
24590.923,807.07,92.412,899.482,cold,zip
57795.067,787.105,88.63,875.735,cold,zip
52190.845,736.232,111.98,848.212,cold,zip
75391.44,935.82,124.282,1060.102,cold,zip
15293.133,526.271,61.339,587.61,cold,zip
30593.642,799.915,110.031,909.946,cold,zip
23789.654,746.73,81.3,828.03,cold,zip
18794.289,666.942,69.878,736.82,cold,zip
32690.74,784.764,81.601,866.365,cold,zip
100586.832,897.428,109.331,1006.759,cold,zip
51293.012,881.605,95.058,976.663,cold,zip
53292.987,833.72,98.378,932.098,cold,zip
51795.575,914.696,105.032,1019.728,cold,zip
22285.845,772.915,86.076,858.991,cold,zip
57397.003,906.849,95.118,1001.967,cold,zip
22201.687,721.142,79.053,800.195,cold,zip
14994.975,589.598,57.891,647.489,cold,zip
25689.317,750.255,84.72,834.975,cold,zip
24888.507,748.941,89.347,838.288,cold,zip
36791.509,766.121,80.552,846.673,cold,zip
28393.99,701.429,70.403,771.832,cold,zip
46888.308,776.389,111.746,888.135,cold,zip
29996.592,843.612,96.736,940.348,cold,zip
96688.388,821.461,115.502,936.963,cold,zip
35193.612,845.533,106.227,951.76,cold,zip
67494.526,770.152,110.475,880.627,cold,zip
27592.017,825.172,85.241,910.413,cold,zip
21990.589,825.61,92.326,917.936,cold,zip
38794.992,838.932,97.49,936.422,cold,zip
26988.304,802.049,99.799,901.848,cold,zip
21994.102,796.12,85.995,882.115,cold,zip
14886.415,491.552,72.725,564.277,cold,zip
26993.047,802.488,89.941,892.429,cold,zip
32498.69,828.619,90.315,918.934,cold,zip
45095.24,849.659,108.994,958.653,cold,zip
19285.047,755.782,84.37,840.152,cold,zip
47891.964,862.032,110.495,972.527,cold,zip
19997.249,772.338,92.966,865.304,cold,zip
32186.643,815.583,102.273,917.856,cold,zip
22894.455,728.344,91.588,819.932,cold,zip
16094.548,537.341,73.354,610.695,cold,zip
59997.629,761.279,95.369,856.648,cold,zip
24489.226,530.265,89.948,620.213,cold,zip
73196.837,793.105,100.214,893.319,cold,zip
47500.51,838.112,112.556,950.668,cold,zip
19685.785,705.135,88.696,793.831,cold,zip
23189.62,752.599,95.928,848.527,cold,zip
28795.801,836.833,91.322,928.155,cold,zip
34789.471,815.85,99.388,915.238,cold,zip
30498.188,804.254,88.282,892.536,cold,zip
30994.023,989.242,95.187,1084.429,cold,zip
25092.312,830.134,78.644,908.778,cold,zip
25291.15,834.065,77.811,911.876,cold,zip
34693.942,765.395,107.513,872.908,cold,zip
97089.996,848.805,116.356,965.161,cold,zip
17997.34,559.049,68.9,627.949,cold,zip
36194.576,795.14,114.939,910.079,cold,zip
24592.863,815.963,101.885,917.848,cold,zip
25490.977,798.693,101.255,899.948,cold,zip
104192.189,811.962,127.582,939.544,cold,zip
46288.615,806.062,110.032,916.094,cold,zip
72196.69,984.627,96.498,1081.125,cold,zip
109188.675,1098.866,122.268,1221.134,cold,zip
28893.719,816.466,102.058,918.524,cold,zip
54398.241,806.314,95.008,901.322,cold,zip
19790.87,697.493,81.902,779.395,cold,zip
42388.046,731.002,108.389,839.391,cold,zip
34292.864,809.401,91.549,900.95,cold,zip
60690.549,840.127,98.028,938.155,cold,zip
23690.383,788.322,82.153,870.475,cold,zip
20393.634,542.63,76.143,618.773,cold,zip
32893.973,705.872,107.002,812.874,cold,zip
45695.293,982.138,113.685,1095.823,cold,zip
25888.411,1113.889,104.202,1218.091,cold,zip
20289.148,780.846,96.489,877.335,cold,zip
26292.842,793.85,86.949,880.799,cold,zip
