elapsed_wall_ms,cpu_user_ms,cpu_sys_ms,cpu_total_ms,mode,source
816.596,3750.0,30.0,3780.0,warm,zip
1979.567,10520.0,0.0,10520.0,warm,zip
1993.707,10080.0,20.0,10100.0,warm,zip
1993.837,9900.0,10.0,9910.0,warm,zip
1993.892,8700.0,20.0,8720.0,warm,zip
231.502,1520.0,0.0,1520.0,warm,zip
448.022,2360.0,10.0,2370.0,warm,zip
448.178,2520.0,0.0,2520.0,warm,zip
448.249,2040.0,10.0,2050.0,warm,zip
1675.205,8010.0,20.0,8030.0,warm,zip
1675.299,8450.0,10.0,8460.0,warm,zip
1678.926,8580.0,10.0,8590.0,warm,zip
1678.966,8110.0,20.0,8130.0,warm,zip
1615.064,8900.0,0.0,8900.0,warm,zip
1615.215,8230.0,30.0,8260.0,warm,zip
1615.285,7310.0,10.0,7320.0,warm,zip
1631.561,7560.0,10.0,7570.0,warm,zip
1377.871,7590.0,30.0,7620.0,warm,zip
1470.125,7130.0,30.0,7160.0,warm,zip
1470.225,7550.0,10.0,7560.0,warm,zip
1496.065,6230.0,20.0,6250.0,warm,zip
1499.858,7920.0,20.0,7940.0,warm,zip
1499.938,7210.0,30.0,7240.0,warm,zip
1508.441,7270.0,0.0,7270.0,warm,zip
1508.465,7340.0,10.0,7350.0,warm,zip
1939.954,9290.0,10.0,9300.0,warm,zip
1975.542,8580.0,30.0,8610.0,warm,zip
1978.83,11490.0,0.0,11490.0,warm,zip
1978.91,9530.0,20.0,9550.0,warm,zip
1754.436,8940.0,10.0,8950.0,warm,zip
1899.075,9880.0,20.0,9900.0,warm,zip
1934.853,9930.0,10.0,9940.0,warm,zip
1934.942,9050.0,0.0,9050.0,warm,zip
1350.489,7330.0,20.0,7350.0,warm,zip
1397.09,6690.0,10.0,6700.0,warm,zip
1397.177,6440.0,10.0,6450.0,warm,zip
1397.172,6870.0,20.0,6890.0,warm,zip
1708.164,9090.0,0.0,9090.0,warm,zip
1708.232,8390.0,20.0,8410.0,warm,zip
1746.88,8450.0,10.0,8460.0,warm,zip
1746.96,8300.0,20.0,8320.0,warm,zip
806.236,4130.0,10.0,4140.0,warm,zip
806.391,4270.0,30.0,4300.0,warm,zip
806.453,3860.0,0.0,3860.0,warm,zip
806.5,3520.0,20.0,3540.0,warm,zip
628.582,3800.0,0.0,3800.0,warm,zip
877.171,4640.0,10.0,4650.0,warm,zip
886.667,4130.0,0.0,4130.0,warm,zip
886.702,4500.0,20.0,4520.0,warm,zip
1446.464,7170.0,10.0,7180.0,warm,zip
1488.426,6630.0,10.0,6640.0,warm,zip
1488.54,7960.0,40.0,8000.0,warm,zip
1496.021,7530.0,10.0,7540.0,warm,zip
549.877,3400.0,0.0,3400.0,warm,zip
669.269,3260.0,10.0,3270.0,warm,zip
669.36,2940.0,0.0,2940.0,warm,zip
669.373,3250.0,10.0,3260.0,warm,zip
1014.704,5110.0,30.0,5140.0,warm,zip
1040.478,5360.0,20.0,5380.0,warm,zip
1040.572,4820.0,0.0,4820.0,warm,zip
1040.587,4790.0,30.0,4820.0,warm,zip
1595.447,9200.0,10.0,9210.0,warm,zip
