elapsed_wall_ms,cpu_user_ms,cpu_sys_ms,cpu_total_ms,mode,source
375.049,895.693,149.282,1044.975,cold,zip
400.804,995.095,147.274,1142.369,cold,zip
413.05,932.706,172.433,1105.139,cold,zip
364.605,1011.94,132.515,1144.455,cold,zip
363.632,894.2,127.742,1021.942,cold,zip
373.418,969.747,148.59,1118.337,cold,zip
451.088,976.501,128.384,1104.885,cold,zip
427.962,841.368,139.544,980.912,cold,zip
351.451,877.014,138.268,1015.282,cold,zip
337.276,674.479,110.441,784.92,cold,zip
332.85,986.672,130.763,1117.435,cold,zip
381.128,1041.246,98.977,1140.223,cold,zip
309.453,778.211,115.143,893.354,cold,zip
315.995,1021.974,100.193,1122.167,cold,zip
397.438,792.305,115.947,908.252,cold,zip
259.38,809.508,117.889,927.397,cold,zip
380.149,843.869,161.506,1005.375,cold,zip
356.385,661.329,119.517,780.846,cold,zip
353.57,742.802,125.765,868.567,cold,zip
360.965,717.377,141.057,858.434,cold,zip
340.395,955.775,90.464,1046.239,cold,zip
405.485,1033.158,97.836,1130.994,cold,zip
326.294,1014.084,93.295,1107.379,cold,zip
383.084,803.589,140.628,944.217,cold,zip
270.438,804.252,116.077,920.329,cold,zip
441.619,910.688,160.249,1070.937,cold,zip
432.755,914.777,128.389,1043.166,cold,zip
259.602,827.784,118.254,946.038,cold,zip
405.728,991.437,123.929,1115.366,cold,zip
397.045,885.941,163.918,1049.859,cold,zip
341.858,857.173,154.054,1011.227,cold,zip
402.137,799.61,150.651,950.261,cold,zip
327.847,675.359,151.373,826.732,cold,zip
365.919,797.724,100.722,898.446,cold,zip
291.032,997.012,110.325,1107.337,cold,zip
343.857,980.519,113.287,1093.806,cold,zip
401.982,897.87,150.969,1048.839,cold,zip
327.032,870.107,152.856,1022.963,cold,zip
396.998,963.011,169.711,1132.722,cold,zip
348.989,1026.983,101.48,1128.463,cold,zip
321.762,877.442,106.237,983.679,cold,zip
404.541,955.651,187.148,1142.799,cold,zip
320.296,652.586,98.076,750.662,cold,zip
412.09,949.985,148.938,1098.923,cold,zip
363.361,757.603,110.483,868.086,cold,zip
369.191,774.458,98.281,872.739,cold,zip
348.963,962.878,135.841,1098.719,cold,zip
422.014,809.076,147.467,956.543,cold,zip
321.642,870.114,111.16,981.274,cold,zip
305.69,848.91,115.039,963.949,cold,zip
392.074,956.361,133.263,1089.624,cold,zip
450.671,836.292,125.053,961.345,cold,zip
389.785,1030.558,131.815,1162.373,cold,zip
345.688,692.437,157.372,849.809,cold,zip
402.435,708.807,169.147,877.954,cold,zip
431.698,735.712,171.276,906.988,cold,zip
397.643,653.344,196.79,850.134,cold,zip
379.809,861.997,114.669,976.666,cold,zip
306.926,979.697,99.159,1078.856,cold,zip
327.34,945.054,136.118,1081.172,cold,zip
442.312,694.379,153.454,847.833,cold,zip
370.982,874.956,106.802,981.758,cold,zip
270.346,899.543,138.391,1037.934,cold,zip
392.427,1073.393,119.709,1193.102,cold,zip
380.705,905.686,147.532,1053.218,cold,zip
393.051,764.646,112.684,877.33,cold,zip
322.007,688.957,98.422,787.379,cold,zip
474.474,1043.352,165.163,1208.515,cold,zip
340.677,965.217,141.251,1106.468,cold,zip
409.892,722.089,157.833,879.922,cold,zip
546.426,1085.662,132.202,1217.864,cold,zip
353.133,849.699,162.792,1012.491,cold,zip
414.025,846.844,127.825,974.669,cold,zip
264.894,821.499,93.537,915.036,cold,zip
345.901,658.367,92.945,751.312,cold,zip
294.41,911.149,109.026,1020.175,cold,zip
396.491,761.253,125.256,886.509,cold,zip
468.941,932.018,198.053,1130.071,cold,zip
437.23,1088.662,148.636,1237.298,cold,zip
289.854,895.947,125.747,1021.694,cold,zip
355.025,923.064,125.161,1048.225,cold,zip
363.947,894.196,131.148,1025.344,cold,zip
315.226,867.705,92.968,960.673,cold,zip
337.862,986.979,95.9,1082.879,cold,zip
269.562,915.644,88.351,1003.995,cold,zip
337.784,694.054,115.675,809.729,cold,zip
322.328,746.637,79.429,826.066,cold,zip
395.756,763.078,120.486,883.564,cold,zip
398.948,1008.752,131.576,1140.328,cold,zip
345.29,896.529,110.585,1007.114,cold,zip
328.038,893.73,83.918,977.648,cold,zip
284.515,887.811,134.757,1022.568,cold,zip
339.426,889.888,115.208,1005.096,cold,zip
323.836,736.582,112.701,849.283,cold,zip
492.044,1122.907,181.988,1304.895,cold,zip
322.557,922.558,99.843,1022.401,cold,zip
375.681,1030.353,137.119,1167.472,cold,zip
348.483,908.629,145.538,1054.167,cold,zip
481.914,1029.141,123.496,1152.637,cold,zip
359.981,919.351,165.719,1085.07,cold,zip
397.393,696.415,146.405,842.82,cold,zip
404.759,936.04,145.518,1081.558,cold,zip
354.571,1072.043,90.65,1162.693,cold,zip
270.118,1040.77,113.895,1154.665,cold,zip
378.744,1026.992,140.576,1167.568,cold,zip
384.593,943.236,168.996,1112.232,cold,zip
340.512,1018.658,99.091,1117.749,cold,zip
316.328,902.909,121.696,1024.605,cold,zip
312.932,732.432,111.207,843.639,cold,zip
379.929,986.051,166.321,1152.372,cold,zip
387.482,804.798,128.924,933.722,cold,zip
315.329,966.641,100.273,1066.914,cold,zip
362.928,922.153,121.335,1043.488,cold,zip
418.575,998.753,117.262,1116.015,cold,zip
409.535,914.325,100.254,1014.579,cold,zip
337.233,907.765,118.238,1026.003,cold,zip
374.022,1079.414,123.021,1202.435,cold,zip
370.657,800.487,115.493,915.98,cold,zip
498.27,884.69,168.895,1053.585,cold,zip
386.705,854.931,159.057,1013.988,cold,zip
460.849,1023.573,116.315,1139.888,cold,zip
274.243,952.23,112.027,1064.257,cold,zip
398.374,1058.187,120.705,1178.892,cold,zip
363.305,915.547,161.104,1076.651,cold,zip
307.366,982.364,134.834,1117.198,cold,zip
374.339,783.611,133.787,917.398,cold,zip
380.271,696.371,100.053,796.424,cold,zip
353.119,726.611,134.998,861.609,cold,zip
378.26,843.595,102.016,945.611,cold,zip
423.014,1074.661,152.377,1227.038,cold,zip
372.093,883.522,151.233,1034.755,cold,zip
431.096,834.181,116.941,951.122,cold,zip
500.147,817.282,145.382,962.664,cold,zip
330.454,647.542,128.728,776.27,cold,zip
325.419,901.57,106.298,1007.868,cold,zip
295.136,869.244,123.043,992.287,cold,zip
457.513,928.783,154.138,1082.921,cold,zip
299.666,976.546,123.563,1100.109,cold,zip
379.943,967.714,133.749,1101.463,cold,zip
373.259,986.048,172.358,1158.406,cold,zip
262.115,935.148,105.204,1040.352,cold,zip
323.425,753.558,126.25,879.808,cold,zip
404.911,835.848,123.829,959.677,cold,zip
396.224,598.177,167.489,765.666,cold,zip
415.3,772.789,143.87,916.659,cold,zip
335.83,961.156,124.522,1085.678,cold,zip
318.193,894.209,104.727,998.936,cold,zip
256.567,979.15,99.507,1078.657,cold,zip
337.574,687.003,103.249,790.252,cold,zip
337.365,681.05,110.227,791.277,cold,zip
387.663,704.579,144.03,848.609,cold,zip
392.508,645.688,166.255,811.943,cold,zip
401.637,773.096,138.053,911.149,cold,zip
454.503,1041.335,152.195,1193.53,cold,zip
318.605,817.511,135.606,953.117,cold,zip
425.34,600.043,119.214,719.257,cold,zip
404.131,953.287,124.167,1077.454,cold,zip
307.218,872.828,157.977,1030.805,cold,zip
344.561,722.86,122.518,845.378,cold,zip
295.965,952.152,100.015,1052.167,cold,zip
407.225,824.622,134.794,959.416,cold,zip
297.115,915.612,99.957,1015.569,cold,zip
300.475,853.558,98.791,952.349,cold,zip
369.879,615.434,125.438,740.872,cold,zip
417.406,803.969,155.221,959.19,cold,zip
313.172,964.071,109.287,1073.358,cold,zip
389.471,817.797,104.742,922.539,cold,zip
338.772,883.289,148.553,1031.842,cold,zip
394.376,622.506,130.845,753.351,cold,zip
268.559,944.386,138.299,1082.685,cold,zip
369.026,694.955,141.346,836.301,cold,zip
388.783,1024.204,153.63,1177.834,cold,zip
334.253,716.168,132.031,848.199,cold,zip
411.857,1093.136,136.642,1229.778,cold,zip
381.831,774.111,130.816,904.927,cold,zip
498.75,702.005,158.144,860.149,cold,zip
506.333,710.583,126.752,837.335,cold,zip
373.922,920.626,140.434,1061.06,cold,zip
359.931,960.602,128.861,1089.463,cold,zip
328.83,1036.776,102.448,1139.224,cold,zip
302.949,1057.777,88.148,1145.925,cold,zip
386.793,774.438,151.774,926.212,cold,zip
385.545,758.952,147.022,905.974,cold,zip
440.37,732.795,155.32,888.115,cold,zip
376.54,870.808,132.768,1003.576,cold,zip
364.104,767.884,166.762,934.646,cold,zip
443.135,891.463,145.215,1036.678,cold,zip
356.997,655.234,104.515,759.749,cold,zip
403.549,997.322,127.657,1124.979,cold,zip
332.83,993.497,90.317,1083.814,cold,zip
371.954,744.04,149.595,893.635,cold,zip
313.211,874.065,132.08,1006.145,cold,zip
464.887,668.645,131.341,799.986,cold,zip
402.697,937.969,150.391,1088.36,cold,zip
349.525,933.161,164.204,1097.365,cold,zip
493.741,868.39,205.255,1073.645,cold,zip
415.154,714.734,98.177,812.911,cold,zip
329.319,689.084,99.006,788.09,cold,zip
395.833,790.656,138.364,929.02,cold,zip
355.657,1019.975,131.481,1151.456,cold,zip
397.198,965.447,172.258,1137.705,cold,zip
414.969,677.652,169.413,847.065,cold,zip
330.035,1022.262,98.673,1120.935,cold,zip
352.781,996.171,119.064,1115.235,cold,zip
391.765,796.179,145.834,942.013,cold,zip
388.63,1018.447,152.968,1171.415,cold,zip
394.113,667.311,166.827,834.138,cold,zip
447.997,1032.718,145.225,1177.943,cold,zip
291.261,987.463,142.765,1130.228,cold,zip
392.832,1038.473,104.652,1143.125,cold,zip
297.247,914.664,121.693,1036.357,cold,zip
393.628,848.457,134.801,983.258,cold,zip
260.537,856.87,107.589,964.459,cold,zip
378.481,637.733,131.532,769.265,cold,zip
460.067,849.833,196.423,1046.256,cold,zip
339.786,1007.77,156.585,1164.355,cold,zip
395.109,983.226,111.075,1094.301,cold,zip
271.332,916.125,122.943,1039.068,cold,zip
428.665,669.46,170.267,839.727,cold,zip
455.226,970.563,126.595,1097.158,cold,zip
267.967,914.322,94.585,1008.907,cold,zip
350.71,834.323,119.759,954.082,cold,zip
350.328,1060.075,116.008,1176.083,cold,zip
403.263,938.188,114.799,1052.987,cold,zip
380.42,884.403,165.088,1049.491,cold,zip
421.601,883.492,139.715,1023.207,cold,zip
441.145,833.716,139.617,973.333,cold,zip
382.77,766.875,118.589,885.464,cold,zip
412.936,754.928,157.445,912.373,cold,zip
391.166,872.39,155.357,1027.747,cold,zip
349.706,802.997,121.286,924.283,cold,zip
302.055,928.821,117.572,1046.393,cold,zip
425.023,826.592,118.084,944.676,cold,zip
423.858,1018.942,147.268,1166.21,cold,zip
320.82,726.601,124.445,851.046,cold,zip
392.685,898.849,140.08,1038.929,cold,zip
372.208,939.296,155.899,1095.195,cold,zip
354.51,990.612,142.648,1133.26,cold,zip
377.986,1009.489,140.206,1149.695,cold,zip
422.506,938.605,162.374,1100.979,cold,zip
338.286,807.086,102.863,909.949,cold,zip
265.677,914.219,70.93,985.149,cold,zip
307.474,921.862,97.242,1019.104,cold,zip
391.143,957.499,129.83,1087.329,cold,zip
369.086,687.604,140.646,828.25,cold,zip
408.143,809.618,120.838,930.456,cold,zip
398.655,695.131,169.833,864.964,cold,zip
377.459,756.278,104.038,860.316,cold,zip
302.801,697.648,96.783,794.431,cold,zip
340.514,833.795,127.662,961.457,cold,zip
343.007,770.761,119.189,889.95,cold,zip
422.631,942.409,159.007,1101.416,cold,zip
394.092,1037.473,149.333,1186.806,cold,zip
422.57,969.229,167.377,1136.606,cold,zip
336.92,824.313,136.695,961.008,cold,zip
413.911,706.431,144.324,850.755,cold,zip
363.778,796.207,116.03,912.237,cold,zip
362.925,846.213,103.293,949.506,cold,zip
318.306,851.375,122.756,974.131,cold,zip
399.916,1014.189,150.702,1164.891,cold,zip
329.297,881.014,110.62,991.634,cold,zip
358.346,802.889,95.867,898.756,cold,zip
243.134,826.421,106.254,932.675,cold,zip
433.357,645.753,161.438,807.191,cold,zip
310.158,850.738,124.879,975.617,cold,zip
421.096,807.416,189.98,997.396,cold,zip
376.895,818.74,137.768,956.508,cold,zip
365.717,710.966,100.989,811.955,cold,zip
252.595,1022.453,115.824,1138.277,cold,zip
449.258,954.361,161.625,1115.986,cold,zip
378.293,1043.76,130.966,1174.726,cold,zip
352.213,1035.89,137.579,1173.469,cold,zip
298.782,784.451,121.589,906.04,cold,zip
308.934,844.78,128.118,972.898,cold,zip
354.748,987.228,124.866,1112.094,cold,zip
488.901,970.553,155.288,1125.841,cold,zip
352.473,1009.666,78.88,1088.546,cold,zip
447.08,932.592,140.089,1072.681,cold,zip
253.078,909.956,123.383,1033.339,cold,zip
432.706,771.776,159.953,931.729,cold,zip
365.4,980.173,149.584,1129.757,cold,zip
391.145,899.299,143.422,1042.721,cold,zip
366.73,823.82,146.972,970.792,cold,zip
387.221,842.852,150.785,993.637,cold,zip
387.717,1048.088,128.995,1177.083,cold,zip
426.773,834.574,152.809,987.383,cold,zip
409.869,1017.85,139.159,1157.009,cold,zip
455.464,877.118,132.323,1009.441,cold,zip
352.715,919.909,137.413,1057.322,cold,zip
340.798,572.713,104.481,677.194,cold,zip
439.492,1027.66,157.171,1184.831,cold,zip
353.738,894.058,157.543,1051.601,cold,zip
357.165,803.813,176.915,980.728,cold,zip
283.086,935.789,102.229,1038.018,cold,zip
340.934,755.121,96.398,851.519,cold,zip
357.326,550.226,101.46,651.686,cold,zip
429.011,985.977,144.194,1130.171,cold,zip
276.617,994.418,110.931,1105.349,cold,zip
433.604,813.968,111.176,925.144,cold,zip
360.048,872.749,114.007,986.756,cold,zip
400.18,907.741,129.949,1037.69,cold,zip
355.781,987.901,118.075,1105.976,cold,zip
305.32,922.146,110.342,1032.488,cold,zip
385.418,823.716,99.004,922.72,cold,zip
338.37,638.034,131.473,769.507,cold,zip
373.065,799.629,123.325,922.954,cold,zip
319.413,987.229,169.127,1156.356,cold,zip
364.852,925.176,139.574,1064.75,cold,zip
419.956,922.25,125.946,1048.196,cold,zip
379.049,883.662,160.665,1044.327,cold,zip
442.852,765.854,141.388,907.242,cold,zip
415.041,842.032,125.325,967.357,cold,zip
306.571,843.989,89.455,933.444,cold,zip
446.652,793.436,149.02,942.456,cold,zip
442.212,972.785,152.363,1125.148,cold,zip
262.716,995.226,92.672,1087.898,cold,zip
325.027,827.456,110.855,938.311,cold,zip
333.762,741.893,114.441,856.334,cold,zip
442.655,874.718,116.629,991.347,cold,zip
399.047,1055.564,133.914,1189.478,cold,zip
308.08,848.485,113.636,962.121,cold,zip
362.814,1040.867,109.565,1150.432,cold,zip
383.747,895.093,157.246,1052.339,cold,zip
255.352,762.269,90.84,853.109,cold,zip
410.485,1022.25,132.291,1154.541,cold,zip
322.97,920.825,76.417,997.242,cold,zip
367.74,636.591,117.586,754.177,cold,zip
311.994,1000.388,129.082,1129.47,cold,zip
364.869,963.978,118.521,1082.499,cold,zip
401.338,585.285,185.867,771.152,cold,zip
332.632,854.715,98.469,953.184,cold,zip
409.906,724.057,159.133,883.19,cold,zip
320.683,860.724,121.228,981.952,cold,zip
364.505,918.059,138.5,1056.559,cold,zip
460.236,749.228,188.308,937.536,cold,zip
346.679,744.643,115.747,860.39,cold,zip
310.822,958.57,121.288,1079.858,cold,zip
376.572,845.145,137.581,982.726,cold,zip
415.756,1094.471,107.067,1201.538,cold,zip
299.599,864.475,124.645,989.12,cold,zip
347.84,715.44,106.723,822.163,cold,zip
454.94,1029.961,166.378,1196.339,cold,zip
400.287,990.387,157.387,1147.774,cold,zip
300.194,1036.635,55.392,1092.027,cold,zip
336.683,773.621,130.92,904.541,cold,zip
317.662,868.158,112.539,980.697,cold,zip
332.729,886.247,99.355,985.602,cold,zip
379.586,974.33,118.339,1092.669,cold,zip
383.095,816.451,137.422,953.873,cold,zip
319.685,1011.039,110.152,1121.191,cold,zip
387.949,980.26,114.166,1094.426,cold,zip
340.083,932.977,127.043,1060.02,cold,zip
370.764,856.024,118.892,974.916,cold,zip
297.141,994.833,97.916,1092.749,cold,zip
380.376,888.819,103.629,992.448,cold,zip
365.215,771.253,120.249,891.502,cold,zip
411.999,794.543,140.449,934.992,cold,zip
420.809,709.393,164.322,873.715,cold,zip
343.722,720.112,112.246,832.358,cold,zip
414.118,703.904,131.045,834.949,cold,zip
335.855,695.841,119.177,815.018,cold,zip
411.146,828.239,160.178,988.417,cold,zip
332.126,848.998,88.521,937.519,cold,zip
293.948,856.167,130.2,986.367,cold,zip
337.036,560.49,147.282,707.772,cold,zip
412.773,1075.403,138.379,1213.782,cold,zip
306.438,1013.202,95.36,1108.562,cold,zip
406.433,970.571,80.212,1050.783,cold,zip
345.756,979.677,139.953,1119.63,cold,zip
376.468,758.731,123.793,882.524,cold,zip
396.698,913.98,140.612,1054.592,cold,zip
370.945,641.666,109.552,751.218,cold,zip
331.852,981.473,105.999,1087.472,cold,zip
310.641,927.82,83.265,1011.085,cold,zip
308.295,996.692,86.668,1083.36,cold,zip
363.794,888.878,136.75,1025.628,cold,zip
408.112,763.2,159.649,922.849,cold,zip
484.662,853.684,167.469,1021.153,cold,zip
339.227,900.857,111.61,1012.467,cold,zip
457.322,1018.904,122.426,1141.33,cold,zip
287.062,912.45,120.588,1033.038,cold,zip
349.353,777.393,78.923,856.316,cold,zip
366.374,872.316,92.457,964.773,cold,zip
379.632,729.802,91.723,821.525,cold,zip
436.031,863.028,162.543,1025.571,cold,zip
350.986,719.404,125.797,845.201,cold,zip
397.808,977.118,170.797,1147.915,cold,zip
284.974,913.56,108.849,1022.409,cold,zip
486.093,895.894,139.361,1035.255,cold,zip
283.534,940.126,96.423,1036.549,cold,zip
407.483,1016.942,144.133,1161.075,cold,zip
415.715,806.153,127.707,933.86,cold,zip
371.828,881.305,157.788,1039.093,cold,zip
481.567,725.922,157.283,883.205,cold,zip
399.868,916.963,135.551,1052.514,cold,zip
361.603,1033.25,152.639,1185.889,cold,zip
372.67,758.473,90.858,849.331,cold,zip
366.677,841.494,143.572,985.066,cold,zip
365.378,700.488,131.583,832.071,cold,zip
362.701,702.288,138.87,841.158,cold,zip
414.835,716.995,121.524,838.519,cold,zip
343.589,952.278,131.615,1083.893,cold,zip
324.019,1007.091,99.909,1107.0,cold,zip
297.873,978.006,102.121,1080.127,cold,zip
313.957,917.813,150.982,1068.795,cold,zip
386.542,917.299,160.039,1077.338,cold,zip
369.944,876.86,114.544,991.404,cold,zip
396.719,1028.622,89.955,1118.577,cold,zip
373.68,956.05,133.684,1089.734,cold,zip
254.871,811.849,142.362,954.211,cold,zip
319.961,621.63,141.977,763.607,cold,zip
376.245,952.265,132.151,1084.416,cold,zip
415.445,1048.165,118.66,1166.825,cold,zip
340.355,766.158,115.122,881.28,cold,zip
394.767,701.546,142.622,844.168,cold,zip
364.184,985.332,118.239,1103.571,cold,zip
255.855,954.268,124.639,1078.907,cold,zip
285.857,890.603,101.56,992.163,cold,zip
303.131,827.13,128.486,955.616,cold,zip
408.727,728.347,158.841,887.188,cold,zip
427.435,1003.96,151.994,1155.954,cold,zip
289.425,755.077,94.384,849.461,cold,zip
359.281,893.271,87.732,981.003,cold,zip
250.399,934.323,135.756,1070.079,cold,zip
417.03,944.053,132.089,1076.142,cold,zip
357.237,970.547,113.95,1084.497,cold,zip
354.164,780.854,166.476,947.33,cold,zip
340.025,906.954,144.47,1051.424,cold,zip
353.309,865.111,107.146,972.257,cold,zip
336.375,674.124,137.246,811.37,cold,zip
400.509,827.424,151.894,979.318,cold,zip
355.244,882.169,128.244,1010.413,cold,zip
279.312,827.836,124.091,951.927,cold,zip
374.174,918.09,151.718,1069.808,cold,zip
367.504,856.303,103.073,959.376,cold,zip
399.023,923.706,141.177,1064.883,cold,zip
417.239,882.692,157.623,1040.315,cold,zip
404.643,894.598,128.372,1022.97,cold,zip
494.236,1100.131,137.516,1237.647,cold,zip
339.696,656.914,195.083,851.997,cold,zip
399.006,987.079,181.622,1168.701,cold,zip
391.748,950.67,155.847,1106.517,cold,zip
375.388,852.764,122.956,975.72,cold,zip
257.125,945.913,104.654,1050.567,cold,zip
428.447,846.765,143.79,990.555,cold,zip
454.809,845.175,120.167,965.342,cold,zip
321.903,772.585,128.764,901.349,cold,zip
386.8,777.544,139.875,917.419,cold,zip
258.072,787.079,125.932,913.011,cold,zip
372.858,782.776,132.469,915.245,cold,zip
394.114,971.548,128.469,1100.017,cold,zip
324.343,942.297,91.834,1034.131,cold,zip
340.587,1061.203,112.127,1173.33,cold,zip
306.404,639.918,119.239,759.157,cold,zip
326.409,984.973,90.981,1075.954,cold,zip
351.794,814.468,139.623,954.091,cold,zip
406.77,1044.234,149.176,1193.41,cold,zip
294.505,941.088,128.862,1069.95,cold,zip
482.885,875.508,116.217,991.725,cold,zip
285.177,902.137,121.91,1024.047,cold,zip
307.103,609.603,148.39,757.993,cold,zip
417.606,712.574,143.311,855.885,cold,zip
313.419,748.776,118.428,867.204,cold,zip
369.899,963.385,146.957,1110.342,cold,zip
372.794,974.215,139.173,1113.388,cold,zip
385.716,749.893,121.604,871.497,cold,zip
306.169,975.806,116.454,1092.26,cold,zip
403.422,860.668,160.124,1020.792,cold,zip
344.92,950.116,98.287,1048.403,cold,zip
334.393,965.618,104.608,1070.226,cold,zip
381.002,1043.632,161.149,1204.781,cold,zip
341.557,1079.255,123.457,1202.712,cold,zip
391.64,670.942,144.634,815.576,cold,zip
431.965,813.048,170.173,983.221,cold,zip
333.05,1002.507,148.809,1151.316,cold,zip
361.226,1019.304,87.255,1106.559,cold,zip
318.463,1014.493,128.762,1143.255,cold,zip
381.414,764.547,142.869,907.416,cold,zip
398.577,960.123,134.825,1094.948,cold,zip
403.727,879.536,120.484,1000.02,cold,zip
363.237,941.756,108.515,1050.271,cold,zip
288.505,812.308,116.618,928.926,cold,zip
332.442,731.054,153.285,884.339,cold,zip
292.688,800.619,113.813,914.432,cold,zip
349.484,670.168,126.149,796.317,cold,zip
310.968,804.292,156.625,960.917,cold,zip
384.23,791.414,100.433,891.847,cold,zip
293.553,921.112,164.915,1086.027,cold,zip
341.115,1031.44,98.796,1130.236,cold,zip
345.985,782.504,116.972,899.476,cold,zip
405.447,1006.447,114.909,1121.356,cold,zip
368.764,931.28,99.922,1031.202,cold,zip
326.446,1011.991,109.295,1121.286,cold,zip
386.658,902.284,104.729,1007.013,cold,zip
356.003,895.917,110.998,1006.915,cold,zip
318.758,732.08,157.741,889.821,cold,zip
394.557,927.216,138.686,1065.902,cold,zip
305.309,995.364,137.013,1132.377,cold,zip
372.096,1021.815,103.778,1125.593,cold,zip
375.406,842.401,123.655,966.056,cold,zip
293.662,874.402,118.493,992.895,cold,zip
360.585,912.727,80.063,992.79,cold,zip
374.182,816.865,129.598,946.463,cold,zip
406.708,773.189,125.594,898.783,cold,zip
404.518,698.94,90.822,789.762,cold,zip
292.558,786.405,111.773,898.178,cold,zip
369.287,788.782,108.264,897.046,cold,zip
289.28,818.408,145.582,963.99,cold,zip
372.542,837.904,126.476,964.38,cold,zip
238.3,909.802,67.836,977.638,cold,zip
346.075,547.301,129.73,677.031,cold,zip
281.082,971.54,142.756,1114.296,cold,zip
354.888,844.098,103.035,947.133,cold,zip
379.966,1026.504,145.488,1171.992,cold,zip
323.001,983.487,119.937,1103.424,cold,zip
344.898,673.897,108.953,782.85,cold,zip
364.979,653.025,96.033,749.058,cold,zip
268.553,982.559,100.261,1082.82,cold,zip
294.589,928.651,132.092,1060.743,cold,zip
346.788,1021.304,119.684,1140.988,cold,zip
360.609,836.453,136.727,973.18,cold,zip
321.648,648.55,144.556,793.106,cold,zip
407.157,718.162,130.216,848.378,cold,zip
348.106,822.765,161.403,984.168,cold,zip
421.761,1046.476,138.213,1184.689,cold,zip
375.141,793.128,115.003,908.131,cold,zip
356.371,719.511,109.49,829.001,cold,zip
337.992,716.008,126.587,842.595,cold,zip
263.343,1037.086,107.121,1144.207,cold,zip
356.1,1016.242,105.532,1121.774,cold,zip
362.56,785.484,117.236,902.72,cold,zip
452.052,915.663,131.377,1047.04,cold,zip
378.351,769.306,125.601,894.907,cold,zip
328.262,991.963,99.594,1091.557,cold,zip
321.82,913.451,125.993,1039.444,cold,zip
397.481,952.237,137.153,1089.39,cold,zip
411.86,800.341,145.875,946.216,cold,zip
374.116,623.08,158.672,781.752,cold,zip
442.144,822.469,147.011,969.48,cold,zip
448.537,577.363,195.003,772.366,cold,zip
434.855,841.607,147.58,989.187,cold,zip
399.902,1024.667,144.093,1168.76,cold,zip
370.821,974.697,143.68,1118.377,cold,zip
342.785,977.218,99.006,1076.224,cold,zip
377.166,934.081,115.269,1049.35,cold,zip
375.71,981.912,100.195,1082.107,cold,zip
261.926,927.719,106.589,1034.308,cold,zip
353.344,838.549,128.39,966.939,cold,zip
357.34,740.317,173.954,914.271,cold,zip
303.066,1029.518,88.821,1118.339,cold,zip
327.504,974.466,152.627,1127.093,cold,zip
314.029,623.673,139.455,763.128,cold,zip
