130.9663904,110.60527699919476
4.7396304,44.38357399976667
0.6938794,5.174499000531796
4.9554392,47.352146000775974
4.6590538,46.22769200068433
4.7460038,43.49641599947063
0.8065214,5.361769000046479
0.9851303,7.163779000620707
1.0290399,7.134067000151845
0.8101858,5.5349840004055295
0.928867,6.421147998480592
0.7930262,5.440965000161668
1.0213016,6.686527999590908
0.977026,6.029783000485622
0.9900898,6.0384520002116915
0.8444639,5.5502560007880675
0.8921921,6.098134001149447
0.9515163,6.1880179982836125
0.8304824,5.662477999976545
5.4779819,52.410569000130636
0.8048774,5.425762999948347
0.9664953,6.074435998925765
0.92951,5.658432000018365
1.0211796,6.073401999856287
0.7618013,5.569900999944366
0.7553919,5.5103240001699305
0.6984121,5.169017999833159
0.7195071,5.052642999544332
0.8746602,6.086597999455989
0.9018898,6.492962000265834
0.9598208,6.033523999576573
1.0924339,6.790504000491637
1.0786425,6.660222000391514
1.026281,7.018941999376693
1.2512847,8.373955998649762
0.970538,6.12866700066661
5.5210166,52.05129400019359
0.6947248,5.357136999919021
0.927548,5.901662000724173
0.7455585,5.181221999919217
0.7934096,6.170358000417764
1.0852538,7.127281000975927
1.0286732,6.438272999730543
1.0700276,7.787287000610377
0.7816378,5.245848000413389
0.7316335,5.530547000489605
0.7836109,6.028304001119977
5.9864519,57.16804500025319
0.8460164,5.72489600017434
1.0811374,7.9777399987506215
0.8468197,5.427645999589004
0.7394891,5.290537000291806
0.9365975,6.005209998875216
0.9973117,6.805660001191427
1.0695023,7.031023998933961
1.0150744,6.367273999785539
0.9710213,6.6769940003723605
0.9491942,6.134152000413451
0.9384904,6.406122000043979
5.8084419,56.25832900022942
0.8180061,5.4305480007315055
0.7761628,5.630238999401627
5.5531019,53.44012000114162
0.8172963,5.480045999320282
0.9879613,6.454659000155516
0.909053,5.619818000013765
0.9741641,6.389651000063168
1.0163538,7.330231000196363
0.8010015,6.789955000385817
0.8737333,6.512608000775799
0.9482821,6.4952439979606424
1.1609988,7.415759999275906
0.8557705,6.066542000553454
0.9439358,6.354415001624147
1.0977959,7.1435780000683735
5.3665252,51.722741000958194
0.9682319,5.957018999652064
0.9048585,5.926942000769486
0.9029282,5.918518999351363
0.9903503,7.003442000495852
0.8191901,6.32604100064782
1.0646125,7.300078999833204
1.2627213,8.036039000216988
5.3434307,50.49665699880279
0.7160189,4.9504939997859765
0.888833,6.686769999760145
0.7496828,5.2687359993797145
0.7899248,5.182004999369383
0.8515901,5.598376999842003
0.8870538,6.525611000142817
0.8903156,5.545693999920331
0.7945585,5.088830999739002
1.0626963,8.079755000835576
0.8809468,6.226865000826365
0.8784377,5.8747680004671565
0.9121183,6.1235279999891645
0.9090113,6.428615000004356
0.9041036,6.320311999843398
0.9182819,6.389946000126656
0.9139158,5.936626000220713
1.4498509,10.164835999603383
1.6566883,11.614162000114447
1.1597626,7.487191999643983
0.8851595,5.9216550016572
0.8379898,5.36013999953866
0.7525333,5.0000980008917395
0.7578759,5.267246999210329
0.8285326,5.876951000573172
0.7913358,5.613067000012961
0.9368079,6.344283000544237
1.1196959,6.672375001471664
1.1288826,7.515772999795445
1.2373188,8.700709000549978
1.0456403,6.760714999472839
1.0808592,7.670308999877307
1.123143,7.0869569999558735
1.0495973,6.941124998775194
1.1368945,7.455904999915219
0.8241517,5.705878999833658
1.0157671,7.0498739996764925
0.97077,6.1775310005032225
0.9354196,5.8307869994678185
0.8388857,5.673947999639495
0.9226821,6.073348999962036
0.8199052,6.24256500032061
0.8436812,5.840478000209259
0.9695952,7.061670999974012
0.8960211,6.103054999584856
1.0665419,6.897762000335206
0.8915404,5.551874000047974
0.7590498,5.008273999010271
0.7384849,5.102213000100164
0.6913338,5.039968000346562
0.8427048,6.147409000732296
1.0380494,6.972070998926938
0.9627449,6.428189000871498
0.8870174,5.718887000512041
1.0237621,6.7057430005661445
0.9195274,6.017613000040001
1.0602854,7.075771000017994
0.8726281,5.9245459997328
1.0009496,7.22808299906319
0.817781,6.183880000207864
0.9630545,6.644010000854905
0.9498985,7.26376300008269
1.0863756,7.5982500002282904
1.1355547,7.420884999191912
0.9786549,6.449843000154942
0.9742488,6.834286999946926
1.1923116,7.123120000869676
0.9222351,6.641077000494988
0.9051816,6.157096999231726
0.9544831,6.21080500059179
1.0542654,6.955792000553629
0.9983161,6.7456630004016915
0.7505769,5.175303000214626
0.683342,4.752470001221809
0.8189666,4.672471000048972
0.8982235,5.7630290002634865
1.181155,9.192943999551062
1.4011356,10.084099000778224
0.9206955,6.098278000536084
0.9614114,6.456277000324917
0.8391493,5.99620400043932
0.8614712,6.159500999274314
0.895498,6.153805000394641
0.9082123,6.740720999005134
1.0522045,7.215247001113312
0.9754863,6.08300299882103
0.939676,7.055766000121366
0.8343096,5.7746000011320575
0.98679,7.173364000664151
0.92649,6.5730050000638585
1.9187792,14.533455000673712
0.9604907,5.778228000053787
0.7790367,5.073648000688991
1.0210473,6.881802999487263
0.782839,5.508743999598664
1.1230897,7.722299001216015
1.0708197,6.937420000213024
5.2027395,48.85876699972869
0.8430142,5.04784200074937
0.9370008,5.9915619995081215
0.7749955,5.27709100060747
0.9059024,6.538558999636734
0.8742484,6.117762999565457
1.0352833,6.790825000280165
0.9536126,6.192309999278223
0.940332,7.074614999510231
0.9597052,6.607249999433407
0.8959611,6.585980999261665
0.8750448,6.217344000106095
0.8885013,6.396515000233194
0.9573721,7.114534000720596
0.9434347,6.5411620007580495
0.9492457,6.3466330011578975
1.0424282,7.305429999178159
0.8868401,6.45433400040929
0.918713,6.192919000568509
1.1108506,6.42522199996165
0.949837,6.5695279990904965
0.8872805,5.880337999769836
0.9240222,6.689271001050656
0.8881212,6.155662999844935
0.8959083,6.638542999098718
0.9786214,7.133316000363266
0.8964677,6.014167999637721
0.8983334,5.9462919998622965
0.9168588,5.968086999928346
0.7477227,5.496046999724058
0.7364204,4.698609000115539
0.6948625,5.034426999372954
0.7415424,4.905249000330514
1.0435779,6.13218099988444
1.0706767,6.5216330003750045
1.1037142,6.318580000879592
1.0692975,6.667655999081035
1.0648042,6.815783000092779
0.9654185,6.151434000457812
0.9177173,6.401067000297189
0.9493357,6.30603500030702
0.8979548,5.902381999476347
1.0293222,6.731518999913533
1.2426119,7.776987000397639
0.9659474,7.130836000214913
0.8878624,6.058379000933201
0.9581192,6.122812000285194
0.9856645,6.312269000773085
1.158392,8.396163999350392
1.1389432,7.5019149999207
0.8820518,6.057470999621728
